Code	Description	Four_Digit_Code	Four_Digit_Description	Two_Digit_Code	Two_Digit_Description	Definition
920112	Neurodegenerative Disorders Related to Ageing	9201	Clinical Health (Organs, Diseases and Abnormal Conditions)	92	Health	Health/Clinical Health (Organs, Diseases and Abnormal Conditions)/Neurodegenerative Disorders Related to Ageing
920113	Oro-Dental Disorders	9201	Clinical Health (Organs, Diseases and Abnormal Conditions)	92	Health	Health/Clinical Health (Organs, Diseases and Abnormal Conditions)/Oro-Dental Disorders
920114	Reproductive System and Disorders	9201	Clinical Health (Organs, Diseases and Abnormal Conditions)	92	Health	Health/Clinical Health (Organs, Diseases and Abnormal Conditions)/Reproductive System and Disorders
920115	Respiratory System and Diseases (incl. Asthma)	9201	Clinical Health (Organs, Diseases and Abnormal Conditions)	92	Health	Health/Clinical Health (Organs, Diseases and Abnormal Conditions)/Respiratory System and Diseases (incl. Asthma)
920116	Skeletal System and Disorders (incl. Arthritis)	9201	Clinical Health (Organs, Diseases and Abnormal Conditions)	92	Health	Health/Clinical Health (Organs, Diseases and Abnormal Conditions)/Skeletal System and Disorders (incl. Arthritis)
920117	Skin and Related Disorders	9201	Clinical Health (Organs, Diseases and Abnormal Conditions)	92	Health	Health/Clinical Health (Organs, Diseases and Abnormal Conditions)/Skin and Related Disorders
920118	Surgical Methods and Procedures	9201	Clinical Health (Organs, Diseases and Abnormal Conditions)	92	Health	Health/Clinical Health (Organs, Diseases and Abnormal Conditions)/Surgical Methods and Procedures
920119	Urogenital System and Disorders	9201	Clinical Health (Organs, Diseases and Abnormal Conditions)	92	Health	Health/Clinical Health (Organs, Diseases and Abnormal Conditions)/Urogenital System and Disorders
920120	Zoonoses	9201	Clinical Health (Organs, Diseases and Abnormal Conditions)	92	Health	Health/Clinical Health (Organs, Diseases and Abnormal Conditions)/Zoonoses
920199	Clinical Health (Organs, Diseases and Abnormal Conditions) not elsewhere classified	9201	Clinical Health (Organs, Diseases and Abnormal Conditions)	92	Health	Health/Clinical Health (Organs, Diseases and Abnormal Conditions)/Clinical Health (Organs, Diseases and Abnormal Conditions) not elsewhere classified
920201	Allied Health Therapies (excl. Mental Health Services)	9202	Health and Support Services	92	Health	Health/Health and Support Services/Allied Health Therapies (excl. Mental Health Services)
920202	Carer Health	9202	Health and Support Services	92	Health	Health/Health and Support Services/Carer Health
920203	Diagnostic Methods	9202	Health and Support Services	92	Health	Health/Health and Support Services/Diagnostic Methods
920204	Evaluation of Health Outcomes	9202	Health and Support Services	92	Health	Health/Health and Support Services/Evaluation of Health Outcomes
920205	Health Education and Promotion	9202	Health and Support Services	92	Health	Health/Health and Support Services/Health Education and Promotion
920206	Health Inequalities	9202	Health and Support Services	92	Health	Health/Health and Support Services/Health Inequalities
920207	Health Policy Economic Outcomes	9202	Health and Support Services	92	Health	Health/Health and Support Services/Health Policy Economic Outcomes
920208	Health Policy Evaluation	9202	Health and Support Services	92	Health	Health/Health and Support Services/Health Policy Evaluation
920209	Mental Health Services	9202	Health and Support Services	92	Health	Health/Health and Support Services/Mental Health Services
920210	Nursing	9202	Health and Support Services	92	Health	Health/Health and Support Services/Nursing
920211	Palliative Care	9202	Health and Support Services	92	Health	Health/Health and Support Services/Palliative Care
920299	Health and Support Services not elsewhere classified	9202	Health and Support Services	92	Health	Health/Health and Support Services/Health and Support Services not elsewhere classified
920301	Aboriginal and Torres Strait Islander Health - Determinants of Health	9203	Indigenous Health	92	Health	Health/Indigenous Health/Aboriginal and Torres Strait Islander Health - Determinants of Health
920302	Aboriginal and Torres Strait Islander Health - Health Status and Outcomes	9203	Indigenous Health	92	Health	Health/Indigenous Health/Aboriginal and Torres Strait Islander Health - Health Status and Outcomes
920303	Aboriginal and Torres Strait Islander Health - Health System Performance (incl. Effectiveness of Interventions)	9203	Indigenous Health	92	Health	Health/Indigenous Health/Aboriginal and Torres Strait Islander Health - Health System Performance (incl. Effectiveness of Interventions)
920304	Māori Health - Determinants of Health	9203	Indigenous Health	92	Health	Health/Indigenous Health/Māori Health - Determinants of Health
920305	Māori Health - Health Status and Outcomes	9203	Indigenous Health	92	Health	Health/Indigenous Health/Māori Health - Health Status and Outcomes
920306	Māori Health - Health System Performance (incl. Effectiveness of Interventions)	9203	Indigenous Health	92	Health	Health/Indigenous Health/Māori Health - Health System Performance (incl. Effectiveness of Interventions)
920307	Pacific Peoples Health - Determinants of Health	9203	Indigenous Health	92	Health	Health/Indigenous Health/Pacific Peoples Health - Determinants of Health
920308	Pacific Peoples Health - Health Status and Outcomes	9203	Indigenous Health	92	Health	Health/Indigenous Health/Pacific Peoples Health - Health Status and Outcomes
920309	Pacific Peoples Health - Health System Performance (incl. Effectiveness of Interventions)	9203	Indigenous Health	92	Health	Health/Indigenous Health/Pacific Peoples Health - Health System Performance (incl. Effectiveness of Interventions)
920399	Indigenous Health not elsewhere classified	9203	Indigenous Health	92	Health	Health/Indigenous Health/Indigenous Health not elsewhere classified
920401	Behaviour and Health	9204	Public Health (excl. Specific Population Health)	92	Health	Health/Public Health (excl. Specific Population Health)/Behaviour and Health
920402	Dental Health	9204	Public Health (excl. Specific Population Health)	92	Health	Health/Public Health (excl. Specific Population Health)/Dental Health
920403	Disability and Functional Capacity	9204	Public Health (excl. Specific Population Health)	92	Health	Health/Public Health (excl. Specific Population Health)/Disability and Functional Capacity
920404	Disease Distribution and Transmission (incl. Surveillance and Response)	9204	Public Health (excl. Specific Population Health)	92	Health	Health/Public Health (excl. Specific Population Health)/Disease Distribution and Transmission (incl. Surveillance and Response)
920405	Environmental Health	9204	Public Health (excl. Specific Population Health)	92	Health	Health/Public Health (excl. Specific Population Health)/Environmental Health
920406	Food Safety	9204	Public Health (excl. Specific Population Health)	92	Health	Health/Public Health (excl. Specific Population Health)/Food Safety
920407	Health Protection and/or Disaster Response	9204	Public Health (excl. Specific Population Health)	92	Health	Health/Public Health (excl. Specific Population Health)/Health Protection and/or Disaster Response
920408	Health Status (e.g. Indicators of Well-Being)	9204	Public Health (excl. Specific Population Health)	92	Health	Health/Public Health (excl. Specific Population Health)/Health Status (e.g. Indicators of Well-Being)
920409	Injury Control	9204	Public Health (excl. Specific Population Health)	92	Health	Health/Public Health (excl. Specific Population Health)/Injury Control
920410	Mental Health	9204	Public Health (excl. Specific Population Health)	92	Health	Health/Public Health (excl. Specific Population Health)/Mental Health
920411	Nutrition	9204	Public Health (excl. Specific Population Health)	92	Health	Health/Public Health (excl. Specific Population Health)/Nutrition
920412	Preventive Medicine	9204	Public Health (excl. Specific Population Health)	92	Health	Health/Public Health (excl. Specific Population Health)/Preventive Medicine
920413	Social Structure and Health	9204	Public Health (excl. Specific Population Health)	92	Health	Health/Public Health (excl. Specific Population Health)/Social Structure and Health
920414	Substance Abuse	9204	Public Health (excl. Specific Population Health)	92	Health	Health/Public Health (excl. Specific Population Health)/Substance Abuse
920499	Public Health (excl. Specific Population Health) not elsewhere classified	9204	Public Health (excl. Specific Population Health)	92	Health	Health/Public Health (excl. Specific Population Health)/Public Health (excl. Specific Population Health) not elsewhere classified
920501	Child Health	9205	Specific Population Health (excl. Indigenous Health)	92	Health	Health/Specific Population Health (excl. Indigenous Health)/Child Health
920502	Health Related to Ageing	9205	Specific Population Health (excl. Indigenous Health)	92	Health	Health/Specific Population Health (excl. Indigenous Health)/Health Related to Ageing
920503	Health Related to Specific Ethnic Groups	9205	Specific Population Health (excl. Indigenous Health)	92	Health	Health/Specific Population Health (excl. Indigenous Health)/Health Related to Specific Ethnic Groups
920504	Men's Health	9205	Specific Population Health (excl. Indigenous Health)	92	Health	Health/Specific Population Health (excl. Indigenous Health)/Men's Health
920505	Occupational Health	9205	Specific Population Health (excl. Indigenous Health)	92	Health	Health/Specific Population Health (excl. Indigenous Health)/Occupational Health
920506	Rural Health	9205	Specific Population Health (excl. Indigenous Health)	92	Health	Health/Specific Population Health (excl. Indigenous Health)/Rural Health
920507	Women's Health	9205	Specific Population Health (excl. Indigenous Health)	92	Health	Health/Specific Population Health (excl. Indigenous Health)/Women's Health
920599	Specific Population Health (excl. Indigenous Health) not elsewhere classified	9205	Specific Population Health (excl. Indigenous Health)	92	Health	Health/Specific Population Health (excl. Indigenous Health)/Specific Population Health (excl. Indigenous Health) not elsewhere classified
929999	Health not elsewhere classified	9299	Other Health	92	Health	Health/Other Health/Health not elsewhere classified
930101	Learner and Learning Achievement	9301	Learner and Learning	93	Education and Training	Education and Training/Learner and Learning/Learner and Learning Achievement
930102	Learner and Learning Processes	9301	Learner and Learning	93	Education and Training	Education and Training/Learner and Learning/Learner and Learning Processes
930103	Learner Development	9301	Learner and Learning	93	Education and Training	Education and Training/Learner and Learning/Learner Development
930104	Moral and Social Development (incl. Affect)	9301	Learner and Learning	93	Education and Training	Education and Training/Learner and Learning/Moral and Social Development (incl. Affect)
930199	Learner and Learning not elsewhere classified	9301	Learner and Learning	93	Education and Training	Education and Training/Learner and Learning/Learner and Learning not elsewhere classified
930201	Pedagogy	9302	Teaching and Instruction	93	Education and Training	Education and Training/Teaching and Instruction/Pedagogy
930202	Teacher and Instructor Development	9302	Teaching and Instruction	93	Education and Training	Education and Training/Teaching and Instruction/Teacher and Instructor Development
930203	Teaching and Instruction Technologies	9302	Teaching and Instruction	93	Education and Training	Education and Training/Teaching and Instruction/Teaching and Instruction Technologies
930299	Teaching and Instruction not elsewhere classified	9302	Teaching and Instruction	93	Education and Training	Education and Training/Teaching and Instruction/Teaching and Instruction not elsewhere classified
930301	Assessment and Evaluation of Curriculum	9303	Curriculum	93	Education and Training	Education and Training/Curriculum/Assessment and Evaluation of Curriculum
930302	Syllabus and Curriculum Development	9303	Curriculum	93	Education and Training	Education and Training/Curriculum/Syllabus and Curriculum Development
930399	Curriculum not elsewhere classified	9303	Curriculum	93	Education and Training	Education and Training/Curriculum/Curriculum not elsewhere classified
930401	Management and Leadership of Schools/Institutions	9304	School/Institution	93	Education and Training	Education and Training/School/Institution/Management and Leadership of Schools/Institutions
930402	School/Institution Community and Environment	9304	School/Institution	93	Education and Training	Education and Training/School/Institution/School/Institution Community and Environment
930403	School/Institution Policies and Development	9304	School/Institution	93	Education and Training	Education and Training/School/Institution/School/Institution Policies and Development
930499	School/Institution not elsewhere classified	9304	School/Institution	93	Education and Training	Education and Training/School/Institution/School/Institution not elsewhere classified
930501	Education and Training Systems Policies and Development	9305	Education and Training Systems	93	Education and Training	Education and Training/Education and Training Systems/Education and Training Systems Policies and Development
930502	Management of Education and Training Systems	9305	Education and Training Systems	93	Education and Training	Education and Training/Education and Training Systems/Management of Education and Training Systems
930503	Resourcing of Education and Training Systems	9305	Education and Training Systems	93	Education and Training	Education and Training/Education and Training Systems/Resourcing of Education and Training Systems
930599	Education and Training Systems not elsewhere classified	9305	Education and Training Systems	93	Education and Training	Education and Training/Education and Training Systems/Education and Training Systems not elsewhere classified
939901	Aboriginal and Torres Strait Islander Education	9399	Other Education and Training	93	Education and Training	Education and Training/Other Education and Training/Aboriginal and Torres Strait Islander Education
939902	Education and Training Theory and Methodology	9399	Other Education and Training	93	Education and Training	Education and Training/Other Education and Training/Education and Training Theory and Methodology
939903	Equity and Access to Education	9399	Other Education and Training	93	Education and Training	Education and Training/Other Education and Training/Equity and Access to Education
939904	Gender Aspects of Education	9399	Other Education and Training	93	Education and Training	Education and Training/Other Education and Training/Gender Aspects of Education
939905	Māori Education	9399	Other Education and Training	93	Education and Training	Education and Training/Other Education and Training/Māori Education
939906	Pacific Peoples Education	9399	Other Education and Training	93	Education and Training	Education and Training/Other Education and Training/Pacific Peoples Education
939907	Special Needs Education	9399	Other Education and Training	93	Education and Training	Education and Training/Other Education and Training/Special Needs Education
939908	Workforce Transition and Employment	9399	Other Education and Training	93	Education and Training	Education and Training/Other Education and Training/Workforce Transition and Employment
939999	Education and Training not elsewhere classified	9399	Other Education and Training	93	Education and Training	Education and Training/Other Education and Training/Education and Training not elsewhere classified
940101	Ability and Disability	9401	Community Service (excl. Work)	94	Law, Politics and Community Services	Law, Politics and Community Services/Community Service (excl. Work)/Ability and Disability
940102	Aboriginal and Torres Strait Islander Development and Welfare	9401	Community Service (excl. Work)	94	Law, Politics and Community Services	Law, Politics and Community Services/Community Service (excl. Work)/Aboriginal and Torres Strait Islander Development and Welfare
940103	Ageing and Older People	9401	Community Service (excl. Work)	94	Law, Politics and Community Services	Law, Politics and Community Services/Community Service (excl. Work)/Ageing and Older People
940104	Carers' Development and Welfare	9401	Community Service (excl. Work)	94	Law, Politics and Community Services	Law, Politics and Community Services/Community Service (excl. Work)/Carers' Development and Welfare
940105	Children's/Youth Services and Childcare	9401	Community Service (excl. Work)	94	Law, Politics and Community Services	Law, Politics and Community Services/Community Service (excl. Work)/Children's/Youth Services and Childcare
940106	Citizenship and National Identity	9401	Community Service (excl. Work)	94	Law, Politics and Community Services	Law, Politics and Community Services/Community Service (excl. Work)/Citizenship and National Identity
940107	Comparative Structure and Development of Community Services	9401	Community Service (excl. Work)	94	Law, Politics and Community Services	Law, Politics and Community Services/Community Service (excl. Work)/Comparative Structure and Development of Community Services
940108	Distribution of Income and Wealth	9401	Community Service (excl. Work)	94	Law, Politics and Community Services	Law, Politics and Community Services/Community Service (excl. Work)/Distribution of Income and Wealth
940109	Employment Services	9401	Community Service (excl. Work)	94	Law, Politics and Community Services	Law, Politics and Community Services/Community Service (excl. Work)/Employment Services
940110	Environmental Services	9401	Community Service (excl. Work)	94	Law, Politics and Community Services	Law, Politics and Community Services/Community Service (excl. Work)/Environmental Services
940111	Ethnicity, Multiculturalism and Migrant Development and Welfare	9401	Community Service (excl. Work)	94	Law, Politics and Community Services	Law, Politics and Community Services/Community Service (excl. Work)/Ethnicity, Multiculturalism and Migrant Development and Welfare
940112	Families and Family Services	9401	Community Service (excl. Work)	94	Law, Politics and Community Services	Law, Politics and Community Services/Community Service (excl. Work)/Families and Family Services
940113	Gender and Sexualities	9401	Community Service (excl. Work)	94	Law, Politics and Community Services	Law, Politics and Community Services/Community Service (excl. Work)/Gender and Sexualities
940114	Māori Development and Welfare	9401	Community Service (excl. Work)	94	Law, Politics and Community Services	Law, Politics and Community Services/Community Service (excl. Work)/Māori Development and Welfare
940115	Pacific Peoples Development and Welfare	9401	Community Service (excl. Work)	94	Law, Politics and Community Services	Law, Politics and Community Services/Community Service (excl. Work)/Pacific Peoples Development and Welfare
940116	Social Class and Inequalities	9401	Community Service (excl. Work)	94	Law, Politics and Community Services	Law, Politics and Community Services/Community Service (excl. Work)/Social Class and Inequalities
940117	Structure, Delivery and Financing of Community Services	9401	Community Service (excl. Work)	94	Law, Politics and Community Services	Law, Politics and Community Services/Community Service (excl. Work)/Structure, Delivery and Financing of Community Services
940199	Community Service (excl. Work) not elsewhere classified	9401	Community Service (excl. Work)	94	Law, Politics and Community Services	Law, Politics and Community Services/Community Service (excl. Work)/Community Service (excl. Work) not elsewhere classified
940201	Civics and Citizenship	9402	Government and Politics	94	Law, Politics and Community Services	Law, Politics and Community Services/Government and Politics/Civics and Citizenship
940202	Electoral Systems	9402	Government and Politics	94	Law, Politics and Community Services	Law, Politics and Community Services/Government and Politics/Electoral Systems
940203	Political Systems	9402	Government and Politics	94	Law, Politics and Community Services	Law, Politics and Community Services/Government and Politics/Political Systems
940204	Public Services Policy Advice and Analysis	9402	Government and Politics	94	Law, Politics and Community Services	Law, Politics and Community Services/Government and Politics/Public Services Policy Advice and Analysis
940299	Government and Politics not elsewhere classified	9402	Government and Politics	94	Law, Politics and Community Services	Law, Politics and Community Services/Government and Politics/Government and Politics not elsewhere classified
940301	Defence and Security Policy	9403	International Relations	94	Law, Politics and Community Services	Law, Politics and Community Services/International Relations/Defence and Security Policy
940302	International Aid and Development	9403	International Relations	94	Law, Politics and Community Services	Law, Politics and Community Services/International Relations/International Aid and Development
940303	International Organisations	9403	International Relations	94	Law, Politics and Community Services	Law, Politics and Community Services/International Relations/International Organisations
940304	International Political Economy (excl. International Trade)	9403	International Relations	94	Law, Politics and Community Services	Law, Politics and Community Services/International Relations/International Political Economy (excl. International Trade)
940399	International Relations not elsewhere classified	9403	International Relations	94	Law, Politics and Community Services	Law, Politics and Community Services/International Relations/International Relations not elsewhere classified
940401	Civil Justice	9404	Justice and the Law	94	Law, Politics and Community Services	Law, Politics and Community Services/Justice and the Law/Civil Justice
940402	Crime Prevention	9404	Justice and the Law	94	Law, Politics and Community Services	Law, Politics and Community Services/Justice and the Law/Crime Prevention
940403	Criminal Justice	9404	Justice and the Law	94	Law, Politics and Community Services	Law, Politics and Community Services/Justice and the Law/Criminal Justice
940404	Law Enforcement	9404	Justice and the Law	94	Law, Politics and Community Services	Law, Politics and Community Services/Justice and the Law/Law Enforcement
940405	Law Reform	9404	Justice and the Law	94	Law, Politics and Community Services	Law, Politics and Community Services/Justice and the Law/Law Reform
940406	Legal Processes	9404	Justice and the Law	94	Law, Politics and Community Services	Law, Politics and Community Services/Justice and the Law/Legal Processes
940407	Legislation, Civil and Criminal Codes	9404	Justice and the Law	94	Law, Politics and Community Services	Law, Politics and Community Services/Justice and the Law/Legislation, Civil and Criminal Codes
940408	Rehabilitation and Correctional Services	9404	Justice and the Law	94	Law, Politics and Community Services	Law, Politics and Community Services/Justice and the Law/Rehabilitation and Correctional Services
940499	Justice and the Law not elsewhere classified	9404	Justice and the Law	94	Law, Politics and Community Services	Law, Politics and Community Services/Justice and the Law/Justice and the Law not elsewhere classified
940501	Employment Patterns and Change	9405	Work and Institutional Development	94	Law, Politics and Community Services	Law, Politics and Community Services/Work and Institutional Development/Employment Patterns and Change
940502	Professions and Professionalisation	9405	Work and Institutional Development	94	Law, Politics and Community Services	Law, Politics and Community Services/Work and Institutional Development/Professions and Professionalisation
940503	Time Use, Unpaid Work and Volunteering	9405	Work and Institutional Development	94	Law, Politics and Community Services	Law, Politics and Community Services/Work and Institutional Development/Time Use, Unpaid Work and Volunteering
940504	Work and Family Responsibilities	9405	Work and Institutional Development	94	Law, Politics and Community Services	Law, Politics and Community Services/Work and Institutional Development/Work and Family Responsibilities
940505	Workplace Safety	9405	Work and Institutional Development	94	Law, Politics and Community Services	Law, Politics and Community Services/Work and Institutional Development/Workplace Safety
940599	Work and Institutional Development not elsewhere classified	9405	Work and Institutional Development	94	Law, Politics and Community Services	Law, Politics and Community Services/Work and Institutional Development/Work and Institutional Development not elsewhere classified
949999	Law, Politics and Community Services not elsewhere classified	9499	Other Law, Politics and Community Services	94	Law, Politics and Community Services	Law, Politics and Community Services/Other Law, Politics and Community Services/Law, Politics and Community Services not elsewhere classified
950101	Music	9501	Arts and Leisure	95	Cultural Understanding	Cultural Understanding/Arts and Leisure/Music
950102	Organised Sports	9501	Arts and Leisure	95	Cultural Understanding	Cultural Understanding/Arts and Leisure/Organised Sports
950103	Recreation	9501	Arts and Leisure	95	Cultural Understanding	Cultural Understanding/Arts and Leisure/Recreation
950104	The Creative Arts (incl. Graphics and Craft)	9501	Arts and Leisure	95	Cultural Understanding	Cultural Understanding/Arts and Leisure/The Creative Arts (incl. Graphics and Craft)
950105	The Performing Arts (incl. Theatre and Dance)	9501	Arts and Leisure	95	Cultural Understanding	Cultural Understanding/Arts and Leisure/The Performing Arts (incl. Theatre and Dance)
950199	Arts and Leisure not elsewhere classified	9501	Arts and Leisure	95	Cultural Understanding	Cultural Understanding/Arts and Leisure/Arts and Leisure not elsewhere classified
950201	Communication Across Languages and Culture	9502	Communication	95	Cultural Understanding	Cultural Understanding/Communication/Communication Across Languages and Culture
950202	Languages and Literacy	9502	Communication	95	Cultural Understanding	Cultural Understanding/Communication/Languages and Literacy
950203	Languages and Literature	9502	Communication	95	Cultural Understanding	Cultural Understanding/Communication/Languages and Literature
950204	The Media	9502	Communication	95	Cultural Understanding	Cultural Understanding/Communication/The Media
950205	Visual Communication	9502	Communication	95	Cultural Understanding	Cultural Understanding/Communication/Visual Communication
950299	Communication not elsewhere classified	9502	Communication	95	Cultural Understanding	Cultural Understanding/Communication/Communication not elsewhere classified
950301	Āhuatanga Māori (Māori Tradition)	9503	Heritage	95	Cultural Understanding	Cultural Understanding/Heritage/Āhuatanga Māori (Māori Tradition)
950302	Conserving Aboriginal and Torres Strait Islander Heritage	9503	Heritage	95	Cultural Understanding	Cultural Understanding/Heritage/Conserving Aboriginal and Torres Strait Islander Heritage
950303	Conserving Collections and Movable Cultural Heritage	9503	Heritage	95	Cultural Understanding	Cultural Understanding/Heritage/Conserving Collections and Movable Cultural Heritage
950304	Conserving Intangible Cultural Heritage	9503	Heritage	95	Cultural Understanding	Cultural Understanding/Heritage/Conserving Intangible Cultural Heritage
950305	Conserving Natural Heritage	9503	Heritage	95	Cultural Understanding	Cultural Understanding/Heritage/Conserving Natural Heritage
950306	Conserving Pacific Peoples Heritage	9503	Heritage	95	Cultural Understanding	Cultural Understanding/Heritage/Conserving Pacific Peoples Heritage
950307	Conserving the Historic Environment	9503	Heritage	95	Cultural Understanding	Cultural Understanding/Heritage/Conserving the Historic Environment
950308	Mātauranga Māori (Māori Knowledge)	9503	Heritage	95	Cultural Understanding	Cultural Understanding/Heritage/Mātauranga Māori (Māori Knowledge)
950309	Taonga (Māori Artefacts)	9503	Heritage	95	Cultural Understanding	Cultural Understanding/Heritage/Taonga (Māori Artefacts)
950310	Tikanga Māori (Māori Customary Practices)	9503	Heritage	95	Cultural Understanding	Cultural Understanding/Heritage/Tikanga Māori (Māori Customary Practices)
950311	Wahi Taonga (Māori Places of Significance)	9503	Heritage	95	Cultural Understanding	Cultural Understanding/Heritage/Wahi Taonga (Māori Places of Significance)
950399	Heritage not elsewhere classified	9503	Heritage	95	Cultural Understanding	Cultural Understanding/Heritage/Heritage not elsewhere classified
950401	Bioethics	9504	Religion and Ethics	95	Cultural Understanding	Cultural Understanding/Religion and Ethics/Bioethics
950402	Business Ethics	9504	Religion and Ethics	95	Cultural Understanding	Cultural Understanding/Religion and Ethics/Business Ethics
950403	Environmental Ethics	9504	Religion and Ethics	95	Cultural Understanding	Cultural Understanding/Religion and Ethics/Environmental Ethics
950404	Religion and Society	9504	Religion and Ethics	95	Cultural Understanding	Cultural Understanding/Religion and Ethics/Religion and Society
950405	Religious Structures and Ritual	9504	Religion and Ethics	95	Cultural Understanding	Cultural Understanding/Religion and Ethics/Religious Structures and Ritual
950406	Religious Traditions (excl. Structures and Rituals)	9504	Religion and Ethics	95	Cultural Understanding	Cultural Understanding/Religion and Ethics/Religious Traditions (excl. Structures and Rituals)
950407	Social Ethics	9504	Religion and Ethics	95	Cultural Understanding	Cultural Understanding/Religion and Ethics/Social Ethics
950408	Technological Ethics	9504	Religion and Ethics	95	Cultural Understanding	Cultural Understanding/Religion and Ethics/Technological Ethics
950409	Workplace and Organisational Ethics	9504	Religion and Ethics	95	Cultural Understanding	Cultural Understanding/Religion and Ethics/Workplace and Organisational Ethics
950499	Religion and Ethics not elsewhere classified	9504	Religion and Ethics	95	Cultural Understanding	Cultural Understanding/Religion and Ethics/Religion and Ethics not elsewhere classified
950501	Understanding Africa's Past	9505	Understanding Past Societies	95	Cultural Understanding	Cultural Understanding/Understanding Past Societies/Understanding Africa's Past
950502	Understanding Asia's Past	9505	Understanding Past Societies	95	Cultural Understanding	Cultural Understanding/Understanding Past Societies/Understanding Asia's Past
950503	Understanding Australia's Past	9505	Understanding Past Societies	95	Cultural Understanding	Cultural Understanding/Understanding Past Societies/Understanding Australia's Past
950504	Understanding Europe's Past	9505	Understanding Past Societies	95	Cultural Understanding	Cultural Understanding/Understanding Past Societies/Understanding Europe's Past
950505	Understanding New Zealand's Past	9505	Understanding Past Societies	95	Cultural Understanding	Cultural Understanding/Understanding Past Societies/Understanding New Zealand's Past
950506	Understanding the Past of the Americas	9505	Understanding Past Societies	95	Cultural Understanding	Cultural Understanding/Understanding Past Societies/Understanding the Past of the Americas
950599	Understanding Past Societies not elsewhere classified	9505	Understanding Past Societies	95	Cultural Understanding	Cultural Understanding/Understanding Past Societies/Understanding Past Societies not elsewhere classified
959999	Cultural Understanding not elsewhere classified	9599	Other Cultural Understanding	95	Cultural Understanding	Cultural Understanding/Other Cultural Understanding/Cultural Understanding not elsewhere classified
960101	Antarctic and Sub-Antarctic Air Quality	9601	Air Quality	96	Environment	Environment/Air Quality/Antarctic and Sub-Antarctic Air Quality
960102	Coastal and Estuarine Air Quality	9601	Air Quality	96	Environment	Environment/Air Quality/Coastal and Estuarine Air Quality
960103	Farmland, Arable Cropland and Permanent Cropland Air Quality	9601	Air Quality	96	Environment	Environment/Air Quality/Farmland, Arable Cropland and Permanent Cropland Air Quality
960104	Marine Air Quality	9601	Air Quality	96	Environment	Environment/Air Quality/Marine Air Quality
960105	Mining Air Quality	9601	Air Quality	96	Environment	Environment/Air Quality/Mining Air Quality
960106	Urban and Industrial Air Quality	9601	Air Quality	96	Environment	Environment/Air Quality/Urban and Industrial Air Quality
960199	Air Quality not elsewhere classified	9601	Air Quality	96	Environment	Environment/Air Quality/Air Quality not elsewhere classified
960201	Atmospheric Composition (incl. Greenhouse Gas Inventory)	9602	Atmosphere and Weather	96	Environment	Environment/Atmosphere and Weather/Atmospheric Composition (incl. Greenhouse Gas Inventory)
960202	Atmospheric Processes and Dynamics	9602	Atmosphere and Weather	96	Environment	Environment/Atmosphere and Weather/Atmospheric Processes and Dynamics
960203	Weather	9602	Atmosphere and Weather	96	Environment	Environment/Atmosphere and Weather/Weather
960299	Atmosphere and Weather not elsewhere classified	9602	Atmosphere and Weather	96	Environment	Environment/Atmosphere and Weather/Atmosphere and Weather not elsewhere classified
960301	Climate Change Adaptation Measures	9603	Climate and Climate Change	96	Environment	Environment/Climate and Climate Change/Climate Change Adaptation Measures
960302	Climate Change Mitigation Strategies	9603	Climate and Climate Change	96	Environment	Environment/Climate and Climate Change/Climate Change Mitigation Strategies
960303	Climate Change Models	9603	Climate and Climate Change	96	Environment	Environment/Climate and Climate Change/Climate Change Models
960304	Climate Variability (excl. Social Impacts)	9603	Climate and Climate Change	96	Environment	Environment/Climate and Climate Change/Climate Variability (excl. Social Impacts)
960305	Ecosystem Adaptation to Climate Change	9603	Climate and Climate Change	96	Environment	Environment/Climate and Climate Change/Ecosystem Adaptation to Climate Change
960306	Effects of Climate Change and Variability on Antarctic and Sub-Antarctic Environments (excl. Social Impacts)	9603	Climate and Climate Change	96	Environment	Environment/Climate and Climate Change/Effects of Climate Change and Variability on Antarctic and Sub-Antarctic Environments (excl. Social Impacts)
960307	Effects of Climate Change and Variability on Australia (excl. Social Impacts)	9603	Climate and Climate Change	96	Environment	Environment/Climate and Climate Change/Effects of Climate Change and Variability on Australia (excl. Social Impacts)
960308	Effects of Climate Change and Variability on New Zealand (excl. Social Impacts)	9603	Climate and Climate Change	96	Environment	Environment/Climate and Climate Change/Effects of Climate Change and Variability on New Zealand (excl. Social Impacts)
960309	Effects of Climate Change and Variability on the South Pacific (excl. Australia and New Zealand) (excl. Social Impacts)	9603	Climate and Climate Change	96	Environment	Environment/Climate and Climate Change/Effects of Climate Change and Variability on the South Pacific (excl. Australia and New Zealand) (excl. Social Impacts)
960310	Global Effects of Climate Change and Variability (excl. Australia, New Zealand, Antarctica and the South Pacific) (excl. Social Impacts)	9603	Climate and Climate Change	96	Environment	Environment/Climate and Climate Change/Global Effects of Climate Change and Variability (excl. Australia, New Zealand, Antarctica and the South Pacific) (excl. Social Impacts)
960311	Social Impacts of Climate Change and Variability	9603	Climate and Climate Change	96	Environment	Environment/Climate and Climate Change/Social Impacts of Climate Change and Variability
960399	Climate and Climate Change not elsewhere classified	9603	Climate and Climate Change	96	Environment	Environment/Climate and Climate Change/Climate and Climate Change not elsewhere classified
960401	Border Biosecurity (incl. Quarantine and Inspection)	9604	Control of Pests, Diseases and Exotic Species	96	Environment	Environment/Control of Pests, Diseases and Exotic Species/Border Biosecurity (incl. Quarantine and Inspection)
