Version	Code	Description	Definition	Two_Digit_Code	Two_Digit_Description	Four_Digit_Code	Four_Digit_Description
1.0.0	160103	Linguistic Anthropology	Studies in Human Society/Anthropology/Linguistic Anthropology	16	Studies in Human Society	1601	Anthropology
1.0.0	160104	Social and Cultural Anthropology	Studies in Human Society/Anthropology/Social and Cultural Anthropology	16	Studies in Human Society	1601	Anthropology
1.0.0	160199	Anthropology not elsewhere classified	Studies in Human Society/Anthropology/Anthropology not elsewhere classified	16	Studies in Human Society	1601	Anthropology
1.0.0	160201	Causes and Prevention of Crime	Studies in Human Society/Criminology/Causes and Prevention of Crime	16	Studies in Human Society	1602	Criminology
1.0.0	160202	Correctional Theory, Offender Treatment and Rehabilitation	Studies in Human Society/Criminology/Correctional Theory, Offender Treatment and Rehabilitation	16	Studies in Human Society	1602	Criminology
1.0.0	160203	Courts and Sentencing	Studies in Human Society/Criminology/Courts and Sentencing	16	Studies in Human Society	1602	Criminology
1.0.0	160204	Criminological Theories	Studies in Human Society/Criminology/Criminological Theories	16	Studies in Human Society	1602	Criminology
1.0.0	160205	Police Administration, Procedures and Practice	Studies in Human Society/Criminology/Police Administration, Procedures and Practice	16	Studies in Human Society	1602	Criminology
1.0.0	160206	Private Policing and Security Services	Studies in Human Society/Criminology/Private Policing and Security Services	16	Studies in Human Society	1602	Criminology
1.0.0	160299	Criminology not elsewhere classified	Studies in Human Society/Criminology/Criminology not elsewhere classified	16	Studies in Human Society	1602	Criminology
1.0.0	160301	Family and Household Studies	Studies in Human Society/Demography/Family and Household Studies	16	Studies in Human Society	1603	Demography
1.0.0	160302	Fertility	Studies in Human Society/Demography/Fertility	16	Studies in Human Society	1603	Demography
1.0.0	160303	Migration	Studies in Human Society/Demography/Migration	16	Studies in Human Society	1603	Demography
1.0.0	160304	Mortality	Studies in Human Society/Demography/Mortality	16	Studies in Human Society	1603	Demography
1.0.0	160305	Population Trends and Policies	Studies in Human Society/Demography/Population Trends and Policies	16	Studies in Human Society	1603	Demography
1.0.0	160399	Demography not elsewhere classified	Studies in Human Society/Demography/Demography not elsewhere classified	16	Studies in Human Society	1603	Demography
1.0.0	160401	Economic Geography	Studies in Human Society/Human Geography/Economic Geography	16	Studies in Human Society	1604	Human Geography
1.0.0	160402	Recreation, Leisure and Tourism Geography	Studies in Human Society/Human Geography/Recreation, Leisure and Tourism Geography	16	Studies in Human Society	1604	Human Geography
1.0.0	160403	Social and Cultural Geography	Studies in Human Society/Human Geography/Social and Cultural Geography	16	Studies in Human Society	1604	Human Geography
1.0.0	160404	Urban and Regional Studies (excl. Planning)	Studies in Human Society/Human Geography/Urban and Regional Studies (excl. Planning)	16	Studies in Human Society	1604	Human Geography
1.0.0	160499	Human Geography not elsewhere classified	Studies in Human Society/Human Geography/Human Geography not elsewhere classified	16	Studies in Human Society	1604	Human Geography
1.0.0	160501	Aboriginal and Torres Strait Islander Policy	Studies in Human Society/Policy and Administration/Aboriginal and Torres Strait Islander Policy	16	Studies in Human Society	1605	Policy and Administration
1.0.0	160502	Arts and Cultural Policy	Studies in Human Society/Policy and Administration/Arts and Cultural Policy	16	Studies in Human Society	1605	Policy and Administration
1.0.0	160503	Communications and Media Policy	Studies in Human Society/Policy and Administration/Communications and Media Policy	16	Studies in Human Society	1605	Policy and Administration
1.0.0	160504	Crime Policy	Studies in Human Society/Policy and Administration/Crime Policy	16	Studies in Human Society	1605	Policy and Administration
1.0.0	160505	Economic Development Policy	Studies in Human Society/Policy and Administration/Economic Development Policy	16	Studies in Human Society	1605	Policy and Administration
1.0.0	160506	Education Policy	Studies in Human Society/Policy and Administration/Education Policy	16	Studies in Human Society	1605	Policy and Administration
1.0.0	160507	Environment Policy	Studies in Human Society/Policy and Administration/Environment Policy	16	Studies in Human Society	1605	Policy and Administration
1.0.0	160508	Health Policy	Studies in Human Society/Policy and Administration/Health Policy	16	Studies in Human Society	1605	Policy and Administration
1.0.0	160509	Public Administration	Studies in Human Society/Policy and Administration/Public Administration	16	Studies in Human Society	1605	Policy and Administration
1.0.0	160510	Public Policy	Studies in Human Society/Policy and Administration/Public Policy	16	Studies in Human Society	1605	Policy and Administration
1.0.0	160511	Research, Science and Technology Policy	Studies in Human Society/Policy and Administration/Research, Science and Technology Policy	16	Studies in Human Society	1605	Policy and Administration
1.0.0	160512	Social Policy	Studies in Human Society/Policy and Administration/Social Policy	16	Studies in Human Society	1605	Policy and Administration
1.0.0	160513	Tourism Policy	Studies in Human Society/Policy and Administration/Tourism Policy	16	Studies in Human Society	1605	Policy and Administration
1.0.0	160514	Urban Policy	Studies in Human Society/Policy and Administration/Urban Policy	16	Studies in Human Society	1605	Policy and Administration
1.0.0	160599	Policy and Administration not elsewhere classified	Studies in Human Society/Policy and Administration/Policy and Administration not elsewhere classified	16	Studies in Human Society	1605	Policy and Administration
1.0.0	160601	Australian Government and Politics	Studies in Human Society/Political Science/Australian Government and Politics	16	Studies in Human Society	1606	Political Science
1.0.0	160602	Citizenship	Studies in Human Society/Political Science/Citizenship	16	Studies in Human Society	1606	Political Science
1.0.0	160603	Comparative Government and Politics	Studies in Human Society/Political Science/Comparative Government and Politics	16	Studies in Human Society	1606	Political Science
1.0.0	160604	Defence Studies	Studies in Human Society/Political Science/Defence Studies	16	Studies in Human Society	1606	Political Science
1.0.0	160605	Environmental Politics	Studies in Human Society/Political Science/Environmental Politics	16	Studies in Human Society	1606	Political Science
1.0.0	160606	Government and Politics of Asia and the Pacific	Studies in Human Society/Political Science/Government and Politics of Asia and the Pacific	16	Studies in Human Society	1606	Political Science
1.0.0	160607	International Relations	Studies in Human Society/Political Science/International Relations	16	Studies in Human Society	1606	Political Science
1.0.0	160608	New Zealand Government and Politics	Studies in Human Society/Political Science/New Zealand Government and Politics	16	Studies in Human Society	1606	Political Science
1.0.0	160609	Political Theory and Political Philosophy	Studies in Human Society/Political Science/Political Theory and Political Philosophy	16	Studies in Human Society	1606	Political Science
1.0.0	160699	Political Science not elsewhere classified	Studies in Human Society/Political Science/Political Science not elsewhere classified	16	Studies in Human Society	1606	Political Science
1.0.0	160701	Clinical Social Work Practice	Studies in Human Society/Social Work/Clinical Social Work Practice	16	Studies in Human Society	1607	Social Work
1.0.0	160702	Counselling, Welfare and Community Services	Studies in Human Society/Social Work/Counselling, Welfare and Community Services	16	Studies in Human Society	1607	Social Work
1.0.0	160703	Social Program Evaluation	Studies in Human Society/Social Work/Social Program Evaluation	16	Studies in Human Society	1607	Social Work
1.0.0	160799	Social Work not elsewhere classified	Studies in Human Society/Social Work/Social Work not elsewhere classified	16	Studies in Human Society	1607	Social Work
1.0.0	160801	Applied Sociology, Program Evaluation and Social Impact Assessment	Studies in Human Society/Sociology/Applied Sociology, Program Evaluation and Social Impact Assessment	16	Studies in Human Society	1608	Sociology
1.0.0	160802	Environmental Sociology	Studies in Human Society/Sociology/Environmental Sociology	16	Studies in Human Society	1608	Sociology
1.0.0	160803	Race and Ethnic Relations	Studies in Human Society/Sociology/Race and Ethnic Relations	16	Studies in Human Society	1608	Sociology
1.0.0	160804	Rural Sociology	Studies in Human Society/Sociology/Rural Sociology	16	Studies in Human Society	1608	Sociology
1.0.0	160805	Social Change	Studies in Human Society/Sociology/Social Change	16	Studies in Human Society	1608	Sociology
1.0.0	160806	Social Theory	Studies in Human Society/Sociology/Social Theory	16	Studies in Human Society	1608	Sociology
1.0.0	160807	Sociological Methodology and Research Methods	Studies in Human Society/Sociology/Sociological Methodology and Research Methods	16	Studies in Human Society	1608	Sociology
1.0.0	160808	Sociology and Social Studies of Science and Technology	Studies in Human Society/Sociology/Sociology and Social Studies of Science and Technology	16	Studies in Human Society	1608	Sociology
1.0.0	160809	Sociology of Education	Studies in Human Society/Sociology/Sociology of Education	16	Studies in Human Society	1608	Sociology
1.0.0	160810	Urban Sociology and Community Studies	Studies in Human Society/Sociology/Urban Sociology and Community Studies	16	Studies in Human Society	1608	Sociology
1.0.0	160899	Sociology not elsewhere classified	Studies in Human Society/Sociology/Sociology not elsewhere classified	16	Studies in Human Society	1608	Sociology
1.0.0	169901	Gender Specific Studies	Studies in Human Society/Other Studies in Human Society/Gender Specific Studies	16	Studies in Human Society	1699	Other Studies in Human Society
1.0.0	169902	Studies of Aboriginal and Torres Strait Islander Society	Studies in Human Society/Other Studies in Human Society/Studies of Aboriginal and Torres Strait Islander Society	16	Studies in Human Society	1699	Other Studies in Human Society
1.0.0	169903	Studies of Asian Society	Studies in Human Society/Other Studies in Human Society/Studies of Asian Society	16	Studies in Human Society	1699	Other Studies in Human Society
1.0.0	169904	Studies of Māori Society	Studies in Human Society/Other Studies in Human Society/Studies of Māori Society	16	Studies in Human Society	1699	Other Studies in Human Society
1.0.0	169905	Studies of Pacific Peoples' Societies	Studies in Human Society/Other Studies in Human Society/Studies of Pacific Peoples' Societies	16	Studies in Human Society	1699	Other Studies in Human Society
1.0.0	169999	Studies in Human Society not elsewhere classified	Studies in Human Society/Other Studies in Human Society/Studies in Human Society not elsewhere classified	16	Studies in Human Society	1699	Other Studies in Human Society
1.0.0	170101	Biological Psychology (Neuropsychology, Psychopharmacology, Physiological Psychology)	Psychology and Cognitive Sciences/Psychology/Biological Psychology (Neuropsychology, Psychopharmacology, Physiological Psychology)	17	Psychology and Cognitive Sciences	1701	Psychology
1.0.0	170102	Developmental Psychology and Ageing	Psychology and Cognitive Sciences/Psychology/Developmental Psychology and Ageing	17	Psychology and Cognitive Sciences	1701	Psychology
1.0.0	170103	Educational Psychology	Psychology and Cognitive Sciences/Psychology/Educational Psychology	17	Psychology and Cognitive Sciences	1701	Psychology
1.0.0	170104	Forensic Psychology	Psychology and Cognitive Sciences/Psychology/Forensic Psychology	17	Psychology and Cognitive Sciences	1701	Psychology
1.0.0	170105	Gender Psychology	Psychology and Cognitive Sciences/Psychology/Gender Psychology	17	Psychology and Cognitive Sciences	1701	Psychology
1.0.0	170106	Health, Clinical and Counselling Psychology	Psychology and Cognitive Sciences/Psychology/Health, Clinical and Counselling Psychology	17	Psychology and Cognitive Sciences	1701	Psychology
1.0.0	170107	Industrial and Organisational Psychology	Psychology and Cognitive Sciences/Psychology/Industrial and Organisational Psychology	17	Psychology and Cognitive Sciences	1701	Psychology
1.0.0	170108	Kaupapa Māori Psychology	Psychology and Cognitive Sciences/Psychology/Kaupapa Māori Psychology	17	Psychology and Cognitive Sciences	1701	Psychology
1.0.0	170109	Personality, Abilities and Assessment	Psychology and Cognitive Sciences/Psychology/Personality, Abilities and Assessment	17	Psychology and Cognitive Sciences	1701	Psychology
1.0.0	170110	Psychological Methodology, Design and Analysis	Psychology and Cognitive Sciences/Psychology/Psychological Methodology, Design and Analysis	17	Psychology and Cognitive Sciences	1701	Psychology
1.0.0	170111	Psychology of Religion	Psychology and Cognitive Sciences/Psychology/Psychology of Religion	17	Psychology and Cognitive Sciences	1701	Psychology
1.0.0	170112	Sensory Processes, Perception and Performance	Psychology and Cognitive Sciences/Psychology/Sensory Processes, Perception and Performance	17	Psychology and Cognitive Sciences	1701	Psychology
1.0.0	170113	Social and Community Psychology	Psychology and Cognitive Sciences/Psychology/Social and Community Psychology	17	Psychology and Cognitive Sciences	1701	Psychology
1.0.0	170114	Sport and Exercise Psychology	Psychology and Cognitive Sciences/Psychology/Sport and Exercise Psychology	17	Psychology and Cognitive Sciences	1701	Psychology
1.0.0	170199	Psychology not elsewhere classified	Psychology and Cognitive Sciences/Psychology/Psychology not elsewhere classified	17	Psychology and Cognitive Sciences	1701	Psychology
1.0.0	170201	Computer Perception, Memory and Attention	Psychology and Cognitive Sciences/Cognitive Sciences/Computer Perception, Memory and Attention	17	Psychology and Cognitive Sciences	1702	Cognitive Sciences
1.0.0	170202	Decision Making	Psychology and Cognitive Sciences/Cognitive Sciences/Decision Making	17	Psychology and Cognitive Sciences	1702	Cognitive Sciences
1.0.0	170203	Knowledge Representation and Machine Learning	Psychology and Cognitive Sciences/Cognitive Sciences/Knowledge Representation and Machine Learning	17	Psychology and Cognitive Sciences	1702	Cognitive Sciences
1.0.0	170204	Linguistic Processes (incl. Speech Production and Comprehension)	Psychology and Cognitive Sciences/Cognitive Sciences/Linguistic Processes (incl. Speech Production and Comprehension)	17	Psychology and Cognitive Sciences	1702	Cognitive Sciences
1.0.0	170205	Neurocognitive Patterns and Neural Networks	Psychology and Cognitive Sciences/Cognitive Sciences/Neurocognitive Patterns and Neural Networks	17	Psychology and Cognitive Sciences	1702	Cognitive Sciences
1.0.0	170299	Cognitive Sciences not elsewhere classified	Psychology and Cognitive Sciences/Cognitive Sciences/Cognitive Sciences not elsewhere classified	17	Psychology and Cognitive Sciences	1702	Cognitive Sciences
1.0.0	179999	Psychology and Cognitive Sciences not elsewhere classified	Psychology and Cognitive Sciences/Other Psychology and Cognitive Sciences/Psychology and Cognitive Sciences not elsewhere classified	17	Psychology and Cognitive Sciences	1799	Other Psychology and Cognitive Sciences
1.0.0	180101	Aboriginal and Torres Strait Islander Law	Law and Legal Studies/Law/Aboriginal and Torres Strait Islander Law	18	Law and Legal Studies	1801	Law
1.0.0	180102	Access to Justice	Law and Legal Studies/Law/Access to Justice	18	Law and Legal Studies	1801	Law
1.0.0	180103	Administrative Law	Law and Legal Studies/Law/Administrative Law	18	Law and Legal Studies	1801	Law
1.0.0	180104	Civil Law and Procedure	Law and Legal Studies/Law/Civil Law and Procedure	18	Law and Legal Studies	1801	Law
1.0.0	180105	Commercial and Contract Law	Law and Legal Studies/Law/Commercial and Contract Law	18	Law and Legal Studies	1801	Law
1.0.0	180106	Comparative Law	Law and Legal Studies/Law/Comparative Law	18	Law and Legal Studies	1801	Law
1.0.0	180107	Conflict of Laws (Private International Law)	Law and Legal Studies/Law/Conflict of Laws (Private International Law)	18	Law and Legal Studies	1801	Law
1.0.0	180108	Constitutional Law	Law and Legal Studies/Law/Constitutional Law	18	Law and Legal Studies	1801	Law
1.0.0	180109	Corporations and Associations Law	Law and Legal Studies/Law/Corporations and Associations Law	18	Law and Legal Studies	1801	Law
1.0.0	180110	Criminal Law and Procedure	Law and Legal Studies/Law/Criminal Law and Procedure	18	Law and Legal Studies	1801	Law
1.0.0	180111	Environmental and Natural Resources Law	Law and Legal Studies/Law/Environmental and Natural Resources Law	18	Law and Legal Studies	1801	Law
1.0.0	180112	Equity and Trusts Law	Law and Legal Studies/Law/Equity and Trusts Law	18	Law and Legal Studies	1801	Law
1.0.0	180113	Family Law	Law and Legal Studies/Law/Family Law	18	Law and Legal Studies	1801	Law
1.0.0	180114	Human Rights Law	Law and Legal Studies/Law/Human Rights Law	18	Law and Legal Studies	1801	Law
1.0.0	180115	Intellectual Property Law	Law and Legal Studies/Law/Intellectual Property Law	18	Law and Legal Studies	1801	Law
1.0.0	180116	International Law (excl. International Trade Law)	Law and Legal Studies/Law/International Law (excl. International Trade Law)	18	Law and Legal Studies	1801	Law
1.0.0	180117	International Trade Law	Law and Legal Studies/Law/International Trade Law	18	Law and Legal Studies	1801	Law
1.0.0	180118	Labour Law	Law and Legal Studies/Law/Labour Law	18	Law and Legal Studies	1801	Law
1.0.0	180119	Law and Society	Law and Legal Studies/Law/Law and Society	18	Law and Legal Studies	1801	Law
1.0.0	180120	Legal Institutions (incl. Courts and Justice Systems)	Law and Legal Studies/Law/Legal Institutions (incl. Courts and Justice Systems)	18	Law and Legal Studies	1801	Law
1.0.0	180121	Legal Practice, Lawyering and the Legal Profession	Law and Legal Studies/Law/Legal Practice, Lawyering and the Legal Profession	18	Law and Legal Studies	1801	Law
1.0.0	180122	Legal Theory, Jurisprudence and Legal Interpretation	Law and Legal Studies/Law/Legal Theory, Jurisprudence and Legal Interpretation	18	Law and Legal Studies	1801	Law
1.0.0	180123	Litigation, Adjudication and Dispute Resolution	Law and Legal Studies/Law/Litigation, Adjudication and Dispute Resolution	18	Law and Legal Studies	1801	Law
1.0.0	180124	Property Law (excl. Intellectual Property Law)	Law and Legal Studies/Law/Property Law (excl. Intellectual Property Law)	18	Law and Legal Studies	1801	Law
1.0.0	180125	Taxation Law	Law and Legal Studies/Law/Taxation Law	18	Law and Legal Studies	1801	Law
1.0.0	180126	Tort Law	Law and Legal Studies/Law/Tort Law	18	Law and Legal Studies	1801	Law
1.0.0	180199	Law not elsewhere classified	Law and Legal Studies/Law/Law not elsewhere classified	18	Law and Legal Studies	1801	Law
1.0.0	180201	Nga Tikanga Māori (Māori Customary Law)	Law and Legal Studies/Māori Law/Nga Tikanga Māori (Māori Customary Law)	18	Law and Legal Studies	1802	Māori Law
1.0.0	180202	Te Māori Whakakaere Rauemi (Māori Resource Law)	Law and Legal Studies/Māori Law/Te Māori Whakakaere Rauemi (Māori Resource Law)	18	Law and Legal Studies	1802	Māori Law
1.0.0	180203	Te Tiriti O Waitangi (The Treaty of Waitangi)	Law and Legal Studies/Māori Law/Te Tiriti O Waitangi (The Treaty of Waitangi)	18	Law and Legal Studies	1802	Māori Law
1.0.0	180204	Te Ture Whenua (Māori Land Law)	Law and Legal Studies/Māori Law/Te Ture Whenua (Māori Land Law)	18	Law and Legal Studies	1802	Māori Law
1.0.0	180299	Māori Law not elsewhere classified	Law and Legal Studies/Māori Law/Māori Law not elsewhere classified	18	Law and Legal Studies	1802	Māori Law
1.0.0	189999	Law and Legal Studies not elsewhere classified	Law and Legal Studies/Other Law and Legal Services/Law and Legal Studies not elsewhere classified	18	Law and Legal Studies	1899	Other Law and Legal Services
1.0.0	190101	Art Criticism	Studies in the Creative Arts and Writing/Art Theory and Criticism/Art Criticism	19	Studies in the Creative Arts and Writing	1901	Art Theory and Criticism
1.0.0	190102	Art History	Studies in the Creative Arts and Writing/Art Theory and Criticism/Art History	19	Studies in the Creative Arts and Writing	1901	Art Theory and Criticism
1.0.0	190103	Art Theory	Studies in the Creative Arts and Writing/Art Theory and Criticism/Art Theory	19	Studies in the Creative Arts and Writing	1901	Art Theory and Criticism
1.0.0	190104	Visual Cultures	Studies in the Creative Arts and Writing/Art Theory and Criticism/Visual Cultures	19	Studies in the Creative Arts and Writing	1901	Art Theory and Criticism
1.0.0	190199	Art Theory and Criticism not elsewhere classified	Studies in the Creative Arts and Writing/Art Theory and Criticism/Art Theory and Criticism not elsewhere classified	19	Studies in the Creative Arts and Writing	1901	Art Theory and Criticism
1.0.0	190201	Cinema Studies	Studies in the Creative Arts and Writing/Film, Television and Digital Media/Cinema Studies	19	Studies in the Creative Arts and Writing	1902	Film, Television and Digital Media
1.0.0	190202	Computer Gaming and Animation	Studies in the Creative Arts and Writing/Film, Television and Digital Media/Computer Gaming and Animation	19	Studies in the Creative Arts and Writing	1902	Film, Television and Digital Media
1.0.0	190203	Electronic Media Art	Studies in the Creative Arts and Writing/Film, Television and Digital Media/Electronic Media Art	19	Studies in the Creative Arts and Writing	1902	Film, Television and Digital Media
1.0.0	190204	Film and Television	Studies in the Creative Arts and Writing/Film, Television and Digital Media/Film and Television	19	Studies in the Creative Arts and Writing	1902	Film, Television and Digital Media
1.0.0	190205	Interactive Media	Studies in the Creative Arts and Writing/Film, Television and Digital Media/Interactive Media	19	Studies in the Creative Arts and Writing	1902	Film, Television and Digital Media
1.0.0	190299	Film, Television and Digital Media not elsewhere classified	Studies in the Creative Arts and Writing/Film, Television and Digital Media/Film, Television and Digital Media not elsewhere classified	19	Studies in the Creative Arts and Writing	1902	Film, Television and Digital Media
1.0.0	190301	Journalism Studies	Studies in the Creative Arts and Writing/Journalism and Professional Writing/Journalism Studies	19	Studies in the Creative Arts and Writing	1903	Journalism and Professional Writing
1.0.0	190302	Professional Writing	Studies in the Creative Arts and Writing/Journalism and Professional Writing/Professional Writing	19	Studies in the Creative Arts and Writing	1903	Journalism and Professional Writing
1.0.0	190303	Technical Writing	Studies in the Creative Arts and Writing/Journalism and Professional Writing/Technical Writing	19	Studies in the Creative Arts and Writing	1903	Journalism and Professional Writing
1.0.0	190399	Journalism and Professional Writing not elsewhere classified	Studies in the Creative Arts and Writing/Journalism and Professional Writing/Journalism and Professional Writing not elsewhere classified	19	Studies in the Creative Arts and Writing	1903	Journalism and Professional Writing
1.0.0	190401	Aboriginal and Torres Strait Islander Performing Arts	Studies in the Creative Arts and Writing/Performing Arts and Creative Writing/Aboriginal and Torres Strait Islander Performing Arts	19	Studies in the Creative Arts and Writing	1904	Performing Arts and Creative Writing
1.0.0	190402	Creative Writing (incl. Playwriting)	Studies in the Creative Arts and Writing/Performing Arts and Creative Writing/Creative Writing (incl. Playwriting)	19	Studies in the Creative Arts and Writing	1904	Performing Arts and Creative Writing
1.0.0	190403	Dance	Studies in the Creative Arts and Writing/Performing Arts and Creative Writing/Dance	19	Studies in the Creative Arts and Writing	1904	Performing Arts and Creative Writing
1.0.0	190404	Drama, Theatre and Performance Studies	Studies in the Creative Arts and Writing/Performing Arts and Creative Writing/Drama, Theatre and Performance Studies	19	Studies in the Creative Arts and Writing	1904	Performing Arts and Creative Writing
1.0.0	190405	Māori Performing Arts	Studies in the Creative Arts and Writing/Performing Arts and Creative Writing/Māori Performing Arts	19	Studies in the Creative Arts and Writing	1904	Performing Arts and Creative Writing
1.0.0	190406	Music Composition	Studies in the Creative Arts and Writing/Performing Arts and Creative Writing/Music Composition	19	Studies in the Creative Arts and Writing	1904	Performing Arts and Creative Writing
1.0.0	190407	Music Performance	Studies in the Creative Arts and Writing/Performing Arts and Creative Writing/Music Performance	19	Studies in the Creative Arts and Writing	1904	Performing Arts and Creative Writing
1.0.0	190408	Music Therapy	Studies in the Creative Arts and Writing/Performing Arts and Creative Writing/Music Therapy	19	Studies in the Creative Arts and Writing	1904	Performing Arts and Creative Writing
1.0.0	190409	Musicology and Ethnomusicology	Studies in the Creative Arts and Writing/Performing Arts and Creative Writing/Musicology and Ethnomusicology	19	Studies in the Creative Arts and Writing	1904	Performing Arts and Creative Writing
1.0.0	190410	Pacific Peoples Performing Arts	Studies in the Creative Arts and Writing/Performing Arts and Creative Writing/Pacific Peoples Performing Arts	19	Studies in the Creative Arts and Writing	1904	Performing Arts and Creative Writing
1.0.0	190499	Performing Arts and Creative Writing not elsewhere classified	Studies in the Creative Arts and Writing/Performing Arts and Creative Writing/Performing Arts and Creative Writing not elsewhere classified	19	Studies in the Creative Arts and Writing	1904	Performing Arts and Creative Writing
1.0.0	190501	Crafts	Studies in the Creative Arts and Writing/Visual Arts and Crafts/Crafts	19	Studies in the Creative Arts and Writing	1905	Visual Arts and Crafts
1.0.0	190502	Fine Arts (incl. Sculpture and Painting)	Studies in the Creative Arts and Writing/Visual Arts and Crafts/Fine Arts (incl. Sculpture and Painting)	19	Studies in the Creative Arts and Writing	1905	Visual Arts and Crafts
1.0.0	190503	Lens-based Practice	Studies in the Creative Arts and Writing/Visual Arts and Crafts/Lens-based Practice	19	Studies in the Creative Arts and Writing	1905	Visual Arts and Crafts
1.0.0	190504	Performance and Installation Art	Studies in the Creative Arts and Writing/Visual Arts and Crafts/Performance and Installation Art	19	Studies in the Creative Arts and Writing	1905	Visual Arts and Crafts
1.0.0	190599	Visual Arts and Crafts not elsewhere classified	Studies in the Creative Arts and Writing/Visual Arts and Crafts/Visual Arts and Crafts not elsewhere classified	19	Studies in the Creative Arts and Writing	1905	Visual Arts and Crafts
1.0.0	199999	Studies in Creative Arts and Writing not elsewhere classified	Studies in the Creative Arts and Writing/Other Studies in Creative Arts and Writing/Studies in Creative Arts and Writing not elsewhere classified	19	Studies in the Creative Arts and Writing	1999	Other Studies in Creative Arts and Writing
1.0.0	200101	Communication Studies	Language, Communication and Culture/Communication and Media Studies/Communication Studies	20	Language, Communication and Culture	2001	Communication and Media Studies
1.0.0	200102	Communication Technology and Digital Media Studies	Language, Communication and Culture/Communication and Media Studies/Communication Technology and Digital Media Studies	20	Language, Communication and Culture	2001	Communication and Media Studies
1.0.0	200103	International and Development Communication	Language, Communication and Culture/Communication and Media Studies/International and Development Communication	20	Language, Communication and Culture	2001	Communication and Media Studies
1.0.0	200104	Media Studies	Language, Communication and Culture/Communication and Media Studies/Media Studies	20	Language, Communication and Culture	2001	Communication and Media Studies
1.0.0	200105	Organisational, Interpersonal and Intercultural Communication	Language, Communication and Culture/Communication and Media Studies/Organisational, Interpersonal and Intercultural Communication	20	Language, Communication and Culture	2001	Communication and Media Studies
1.0.0	200199	Communication and Media Studies not elsewhere classified	Language, Communication and Culture/Communication and Media Studies/Communication and Media Studies not elsewhere classified	20	Language, Communication and Culture	2001	Communication and Media Studies
1.0.0	200201	Aboriginal and Torres Strait Islander Cultural Studies	Language, Communication and Culture/Cultural Studies/Aboriginal and Torres Strait Islander Cultural Studies	20	Language, Communication and Culture	2002	Cultural Studies
1.0.0	200202	Asian Cultural Studies	Language, Communication and Culture/Cultural Studies/Asian Cultural Studies	20	Language, Communication and Culture	2002	Cultural Studies
1.0.0	200203	Consumption and Everyday Life	Language, Communication and Culture/Cultural Studies/Consumption and Everyday Life	20	Language, Communication and Culture	2002	Cultural Studies
1.0.0	200204	Cultural Theory	Language, Communication and Culture/Cultural Studies/Cultural Theory	20	Language, Communication and Culture	2002	Cultural Studies
1.0.0	200205	Culture, Gender, Sexuality	Language, Communication and Culture/Cultural Studies/Culture, Gender, Sexuality	20	Language, Communication and Culture	2002	Cultural Studies
1.0.0	200206	Globalisation and Culture	Language, Communication and Culture/Cultural Studies/Globalisation and Culture	20	Language, Communication and Culture	2002	Cultural Studies
1.0.0	200207	Māori Cultural Studies	Language, Communication and Culture/Cultural Studies/Māori Cultural Studies	20	Language, Communication and Culture	2002	Cultural Studies
1.0.0	200208	Migrant Cultural Studies	Language, Communication and Culture/Cultural Studies/Migrant Cultural Studies	20	Language, Communication and Culture	2002	Cultural Studies
1.0.0	200209	Multicultural, Intercultural and Cross-cultural Studies	Language, Communication and Culture/Cultural Studies/Multicultural, Intercultural and Cross-cultural Studies	20	Language, Communication and Culture	2002	Cultural Studies
1.0.0	200210	Pacific Cultural Studies	Language, Communication and Culture/Cultural Studies/Pacific Cultural Studies	20	Language, Communication and Culture	2002	Cultural Studies
1.0.0	200211	Postcolonial Studies	Language, Communication and Culture/Cultural Studies/Postcolonial Studies	20	Language, Communication and Culture	2002	Cultural Studies
1.0.0	200212	Screen and Media Culture	Language, Communication and Culture/Cultural Studies/Screen and Media Culture	20	Language, Communication and Culture	2002	Cultural Studies
1.0.0	200299	Cultural Studies not elsewhere classified	Language, Communication and Culture/Cultural Studies/Cultural Studies not elsewhere classified	20	Language, Communication and Culture	2002	Cultural Studies
1.0.0	200301	Early English Languages	Language, Communication and Culture/Language Studies/Early English Languages	20	Language, Communication and Culture	2003	Language Studies
1.0.0	200302	English Language	Language, Communication and Culture/Language Studies/English Language	20	Language, Communication and Culture	2003	Language Studies
1.0.0	200303	English as a Second Language	Language, Communication and Culture/Language Studies/English as a Second Language	20	Language, Communication and Culture	2003	Language Studies
1.0.0	200304	Central and Eastern European Languages (incl. Russian)	Language, Communication and Culture/Language Studies/Central and Eastern European Languages (incl. Russian)	20	Language, Communication and Culture	2003	Language Studies
1.0.0	200305	Latin and Classical Greek Languages	Language, Communication and Culture/Language Studies/Latin and Classical Greek Languages	20	Language, Communication and Culture	2003	Language Studies
1.0.0	200306	French Language	Language, Communication and Culture/Language Studies/French Language	20	Language, Communication and Culture	2003	Language Studies
1.0.0	200307	German Language	Language, Communication and Culture/Language Studies/German Language	20	Language, Communication and Culture	2003	Language Studies
1.0.0	200308	Iberian Languages	Language, Communication and Culture/Language Studies/Iberian Languages	20	Language, Communication and Culture	2003	Language Studies
1.0.0	200309	Italian Language	Language, Communication and Culture/Language Studies/Italian Language	20	Language, Communication and Culture	2003	Language Studies
1.0.0	200310	Other European Languages	Language, Communication and Culture/Language Studies/Other European Languages	20	Language, Communication and Culture	2003	Language Studies
