Code,Description,Four_Digit_Code,Four_Digit_Description,Two_Digit_Code,Two_Digit_Description,Definition
110502,"Dental Therapeutics, Pharmacology and Toxicology",1105,Dentistry,11,Medical and Health Sciences,"Medical and Health Sciences/Dentistry/Dental Therapeutics, Pharmacology and Toxicology"
110503,Endodontics,1105,Dentistry,11,Medical and Health Sciences,Medical and Health Sciences/Dentistry/Endodontics
110504,Oral and Maxillofacial Surgery,1105,Dentistry,11,Medical and Health Sciences,Medical and Health Sciences/Dentistry/Oral and Maxillofacial Surgery
110505,Oral Medicine and Pathology,1105,Dentistry,11,Medical and Health Sciences,Medical and Health Sciences/Dentistry/Oral Medicine and Pathology
110506,Orthodontics and Dentofacial Orthopaedics,1105,Dentistry,11,Medical and Health Sciences,Medical and Health Sciences/Dentistry/Orthodontics and Dentofacial Orthopaedics
110507,Paedodontics,1105,Dentistry,11,Medical and Health Sciences,Medical and Health Sciences/Dentistry/Paedodontics
110508,Periodontics,1105,Dentistry,11,Medical and Health Sciences,Medical and Health Sciences/Dentistry/Periodontics
110509,Special Needs Dentistry,1105,Dentistry,11,Medical and Health Sciences,Medical and Health Sciences/Dentistry/Special Needs Dentistry
110599,Dentistry not elsewhere classified,1105,Dentistry,11,Medical and Health Sciences,Medical and Health Sciences/Dentistry/Dentistry not elsewhere classified
110601,Biomechanics,1106,Human Movement and Sports Science,11,Medical and Health Sciences,Medical and Health Sciences/Human Movement and Sports Science/Biomechanics
110602,Exercise Physiology,1106,Human Movement and Sports Science,11,Medical and Health Sciences,Medical and Health Sciences/Human Movement and Sports Science/Exercise Physiology
110603,Motor Control,1106,Human Movement and Sports Science,11,Medical and Health Sciences,Medical and Health Sciences/Human Movement and Sports Science/Motor Control
110604,Sports Medicine,1106,Human Movement and Sports Science,11,Medical and Health Sciences,Medical and Health Sciences/Human Movement and Sports Science/Sports Medicine
110699,Human Movement and Sports Science not elsewhere classified,1106,Human Movement and Sports Science,11,Medical and Health Sciences,Medical and Health Sciences/Human Movement and Sports Science/Human Movement and Sports Science not elsewhere classified
110701,Allergy,1107,Immunology,11,Medical and Health Sciences,Medical and Health Sciences/Immunology/Allergy
110702,"Applied Immunology (incl. Antibody Engineering, Xenotransplantation and T-cell Therapies)",1107,Immunology,11,Medical and Health Sciences,"Medical and Health Sciences/Immunology/Applied Immunology (incl. Antibody Engineering, Xenotransplantation and T-cell Therapies)"
110703,Autoimmunity,1107,Immunology,11,Medical and Health Sciences,Medical and Health Sciences/Immunology/Autoimmunity
110704,Cellular Immunology,1107,Immunology,11,Medical and Health Sciences,Medical and Health Sciences/Immunology/Cellular Immunology
110705,Humoural Immunology and Immunochemistry,1107,Immunology,11,Medical and Health Sciences,Medical and Health Sciences/Immunology/Humoural Immunology and Immunochemistry
110706,Immunogenetics (incl. Genetic Immunology),1107,Immunology,11,Medical and Health Sciences,Medical and Health Sciences/Immunology/Immunogenetics (incl. Genetic Immunology)
110707,Innate Immunity,1107,Immunology,11,Medical and Health Sciences,Medical and Health Sciences/Immunology/Innate Immunity
110708,Transplantation Immunology,1107,Immunology,11,Medical and Health Sciences,Medical and Health Sciences/Immunology/Transplantation Immunology
110709,Tumour Immunology,1107,Immunology,11,Medical and Health Sciences,Medical and Health Sciences/Immunology/Tumour Immunology
110799,Immunology not elsewhere classified,1107,Immunology,11,Medical and Health Sciences,Medical and Health Sciences/Immunology/Immunology not elsewhere classified
110801,Medical Bacteriology,1108,Medical Microbiology,11,Medical and Health Sciences,Medical and Health Sciences/Medical Microbiology/Medical Bacteriology
110802,Medical Infection Agents (incl. Prions),1108,Medical Microbiology,11,Medical and Health Sciences,Medical and Health Sciences/Medical Microbiology/Medical Infection Agents (incl. Prions)
110803,Medical Parasitology,1108,Medical Microbiology,11,Medical and Health Sciences,Medical and Health Sciences/Medical Microbiology/Medical Parasitology
110804,Medical Virology,1108,Medical Microbiology,11,Medical and Health Sciences,Medical and Health Sciences/Medical Microbiology/Medical Virology
110899,Medical Microbiology not elsewhere classified,1108,Medical Microbiology,11,Medical and Health Sciences,Medical and Health Sciences/Medical Microbiology/Medical Microbiology not elsewhere classified
110901,Autonomic Nervous System,1109,Neurosciences,11,Medical and Health Sciences,Medical and Health Sciences/Neurosciences/Autonomic Nervous System
110902,Cellular Nervous System,1109,Neurosciences,11,Medical and Health Sciences,Medical and Health Sciences/Neurosciences/Cellular Nervous System
110903,Central Nervous System,1109,Neurosciences,11,Medical and Health Sciences,Medical and Health Sciences/Neurosciences/Central Nervous System
110904,Neurology and Neuromuscular Diseases,1109,Neurosciences,11,Medical and Health Sciences,Medical and Health Sciences/Neurosciences/Neurology and Neuromuscular Diseases
110905,Peripheral Nervous System,1109,Neurosciences,11,Medical and Health Sciences,Medical and Health Sciences/Neurosciences/Peripheral Nervous System
110906,Sensory Systems,1109,Neurosciences,11,Medical and Health Sciences,Medical and Health Sciences/Neurosciences/Sensory Systems
110999,Neurosciences not elsewhere classified,1109,Neurosciences,11,Medical and Health Sciences,Medical and Health Sciences/Neurosciences/Neurosciences not elsewhere classified
111001,Aged Care Nursing,1110,Nursing,11,Medical and Health Sciences,Medical and Health Sciences/Nursing/Aged Care Nursing
111002,Clinical Nursing: Primary (Preventative),1110,Nursing,11,Medical and Health Sciences,Medical and Health Sciences/Nursing/Clinical Nursing: Primary (Preventative)
111003,Clinical Nursing: Secondary (Acute Care),1110,Nursing,11,Medical and Health Sciences,Medical and Health Sciences/Nursing/Clinical Nursing: Secondary (Acute Care)
111004,Clinical Nursing: Tertiary (Rehabilitative),1110,Nursing,11,Medical and Health Sciences,Medical and Health Sciences/Nursing/Clinical Nursing: Tertiary (Rehabilitative)
111005,Mental Health Nursing,1110,Nursing,11,Medical and Health Sciences,Medical and Health Sciences/Nursing/Mental Health Nursing
111006,Midwifery,1110,Nursing,11,Medical and Health Sciences,Medical and Health Sciences/Nursing/Midwifery
111099,Nursing not elsewhere classified,1110,Nursing,11,Medical and Health Sciences,Medical and Health Sciences/Nursing/Nursing not elsewhere classified
111101,Clinical and Sports Nutrition,1111,Nutrition and Dietetics,11,Medical and Health Sciences,Medical and Health Sciences/Nutrition and Dietetics/Clinical and Sports Nutrition
111102,Dietetics and Nutrigenomics,1111,Nutrition and Dietetics,11,Medical and Health Sciences,Medical and Health Sciences/Nutrition and Dietetics/Dietetics and Nutrigenomics
111103,Nutritional Physiology,1111,Nutrition and Dietetics,11,Medical and Health Sciences,Medical and Health Sciences/Nutrition and Dietetics/Nutritional Physiology
111104,Public Nutrition Intervention,1111,Nutrition and Dietetics,11,Medical and Health Sciences,Medical and Health Sciences/Nutrition and Dietetics/Public Nutrition Intervention
111199,Nutrition and Dietetics not elsewhere classified,1111,Nutrition and Dietetics,11,Medical and Health Sciences,Medical and Health Sciences/Nutrition and Dietetics/Nutrition and Dietetics not elsewhere classified
111201,Cancer Cell Biology,1112,Oncology and Carcinogenesis,11,Medical and Health Sciences,Medical and Health Sciences/Oncology and Carcinogenesis/Cancer Cell Biology
111202,Cancer Diagnosis,1112,Oncology and Carcinogenesis,11,Medical and Health Sciences,Medical and Health Sciences/Oncology and Carcinogenesis/Cancer Diagnosis
111203,Cancer Genetics,1112,Oncology and Carcinogenesis,11,Medical and Health Sciences,Medical and Health Sciences/Oncology and Carcinogenesis/Cancer Genetics
111204,Cancer Therapy (excl. Chemotherapy and Radiation Therapy),1112,Oncology and Carcinogenesis,11,Medical and Health Sciences,Medical and Health Sciences/Oncology and Carcinogenesis/Cancer Therapy (excl. Chemotherapy and Radiation Therapy)
111205,Chemotherapy,1112,Oncology and Carcinogenesis,11,Medical and Health Sciences,Medical and Health Sciences/Oncology and Carcinogenesis/Chemotherapy
111206,Haematological Tumours,1112,Oncology and Carcinogenesis,11,Medical and Health Sciences,Medical and Health Sciences/Oncology and Carcinogenesis/Haematological Tumours
111207,Molecular Targets,1112,Oncology and Carcinogenesis,11,Medical and Health Sciences,Medical and Health Sciences/Oncology and Carcinogenesis/Molecular Targets
111208,Radiation Therapy,1112,Oncology and Carcinogenesis,11,Medical and Health Sciences,Medical and Health Sciences/Oncology and Carcinogenesis/Radiation Therapy
111209,Solid Tumours,1112,Oncology and Carcinogenesis,11,Medical and Health Sciences,Medical and Health Sciences/Oncology and Carcinogenesis/Solid Tumours
111299,Oncology and Carcinogenesis not elsewhere classified,1112,Oncology and Carcinogenesis,11,Medical and Health Sciences,Medical and Health Sciences/Oncology and Carcinogenesis/Oncology and Carcinogenesis not elsewhere classified
111301,Ophthalmology,1113,Ophthalmology and Optometry,11,Medical and Health Sciences,Medical and Health Sciences/Ophthalmology and Optometry/Ophthalmology
111302,Optical Technology,1113,Ophthalmology and Optometry,11,Medical and Health Sciences,Medical and Health Sciences/Ophthalmology and Optometry/Optical Technology
111303,Vision Science,1113,Ophthalmology and Optometry,11,Medical and Health Sciences,Medical and Health Sciences/Ophthalmology and Optometry/Vision Science
111399,Ophthalmology and Optometry not elsewhere classified,1113,Ophthalmology and Optometry,11,Medical and Health Sciences,Medical and Health Sciences/Ophthalmology and Optometry/Ophthalmology and Optometry not elsewhere classified
111401,Foetal Development and Medicine,1114,Paediatrics and Reproductive Medicine,11,Medical and Health Sciences,Medical and Health Sciences/Paediatrics and Reproductive Medicine/Foetal Development and Medicine
111402,Obstetrics and Gynaecology,1114,Paediatrics and Reproductive Medicine,11,Medical and Health Sciences,Medical and Health Sciences/Paediatrics and Reproductive Medicine/Obstetrics and Gynaecology
111403,Paediatrics,1114,Paediatrics and Reproductive Medicine,11,Medical and Health Sciences,Medical and Health Sciences/Paediatrics and Reproductive Medicine/Paediatrics
111404,Reproduction,1114,Paediatrics and Reproductive Medicine,11,Medical and Health Sciences,Medical and Health Sciences/Paediatrics and Reproductive Medicine/Reproduction
111499,Paediatrics and Reproductive Medicine not elsewhere classified,1114,Paediatrics and Reproductive Medicine,11,Medical and Health Sciences,Medical and Health Sciences/Paediatrics and Reproductive Medicine/Paediatrics and Reproductive Medicine not elsewhere classified
111501,Basic Pharmacology,1115,Pharmacology and Pharmaceutical Sciences,11,Medical and Health Sciences,Medical and Health Sciences/Pharmacology and Pharmaceutical Sciences/Basic Pharmacology
111502,Clinical Pharmacology and Therapeutics,1115,Pharmacology and Pharmaceutical Sciences,11,Medical and Health Sciences,Medical and Health Sciences/Pharmacology and Pharmaceutical Sciences/Clinical Pharmacology and Therapeutics
111503,Clinical Pharmacy and Pharmacy Practice,1115,Pharmacology and Pharmaceutical Sciences,11,Medical and Health Sciences,Medical and Health Sciences/Pharmacology and Pharmaceutical Sciences/Clinical Pharmacy and Pharmacy Practice
111504,Pharmaceutical Sciences,1115,Pharmacology and Pharmaceutical Sciences,11,Medical and Health Sciences,Medical and Health Sciences/Pharmacology and Pharmaceutical Sciences/Pharmaceutical Sciences
111505,Pharmacogenomics,1115,Pharmacology and Pharmaceutical Sciences,11,Medical and Health Sciences,Medical and Health Sciences/Pharmacology and Pharmaceutical Sciences/Pharmacogenomics
111506,Toxicology (incl. Clinical Toxicology),1115,Pharmacology and Pharmaceutical Sciences,11,Medical and Health Sciences,Medical and Health Sciences/Pharmacology and Pharmaceutical Sciences/Toxicology (incl. Clinical Toxicology)
111599,Pharmacology and Pharmaceutical Sciences not elsewhere classified,1115,Pharmacology and Pharmaceutical Sciences,11,Medical and Health Sciences,Medical and Health Sciences/Pharmacology and Pharmaceutical Sciences/Pharmacology and Pharmaceutical Sciences not elsewhere classified
111601,Cell Physiology,1116,Medical Physiology,11,Medical and Health Sciences,Medical and Health Sciences/Medical Physiology/Cell Physiology
111602,Human Biophysics,1116,Medical Physiology,11,Medical and Health Sciences,Medical and Health Sciences/Medical Physiology/Human Biophysics
111603,Systems Physiology,1116,Medical Physiology,11,Medical and Health Sciences,Medical and Health Sciences/Medical Physiology/Systems Physiology
111699,Medical Physiology not elsewhere classified,1116,Medical Physiology,11,Medical and Health Sciences,Medical and Health Sciences/Medical Physiology/Medical Physiology not elsewhere classified
111701,Aboriginal and Torres Strait Islander Health,1117,Public Health and Health Services,11,Medical and Health Sciences,Medical and Health Sciences/Public Health and Health Services/Aboriginal and Torres Strait Islander Health
111702,Aged Health Care,1117,Public Health and Health Services,11,Medical and Health Sciences,Medical and Health Sciences/Public Health and Health Services/Aged Health Care
111703,Care for Disabled,1117,Public Health and Health Services,11,Medical and Health Sciences,Medical and Health Sciences/Public Health and Health Services/Care for Disabled
111704,Community Child Health,1117,Public Health and Health Services,11,Medical and Health Sciences,Medical and Health Sciences/Public Health and Health Services/Community Child Health
111705,Environmental and Occupational Health and Safety,1117,Public Health and Health Services,11,Medical and Health Sciences,Medical and Health Sciences/Public Health and Health Services/Environmental and Occupational Health and Safety
111706,Epidemiology,1117,Public Health and Health Services,11,Medical and Health Sciences,Medical and Health Sciences/Public Health and Health Services/Epidemiology
111707,Family Care,1117,Public Health and Health Services,11,Medical and Health Sciences,Medical and Health Sciences/Public Health and Health Services/Family Care
111708,Health and Community Services,1117,Public Health and Health Services,11,Medical and Health Sciences,Medical and Health Sciences/Public Health and Health Services/Health and Community Services
111709,Health Care Administration,1117,Public Health and Health Services,11,Medical and Health Sciences,Medical and Health Sciences/Public Health and Health Services/Health Care Administration
111710,Health Counselling,1117,Public Health and Health Services,11,Medical and Health Sciences,Medical and Health Sciences/Public Health and Health Services/Health Counselling
111711,Health Information Systems (incl. Surveillance),1117,Public Health and Health Services,11,Medical and Health Sciences,Medical and Health Sciences/Public Health and Health Services/Health Information Systems (incl. Surveillance)
111712,Health Promotion,1117,Public Health and Health Services,11,Medical and Health Sciences,Medical and Health Sciences/Public Health and Health Services/Health Promotion
111713,Māori Health,1117,Public Health and Health Services,11,Medical and Health Sciences,Medical and Health Sciences/Public Health and Health Services/Māori Health
111714,Mental Health,1117,Public Health and Health Services,11,Medical and Health Sciences,Medical and Health Sciences/Public Health and Health Services/Mental Health
111715,Pacific Peoples Health,1117,Public Health and Health Services,11,Medical and Health Sciences,Medical and Health Sciences/Public Health and Health Services/Pacific Peoples Health
111716,Preventive Medicine,1117,Public Health and Health Services,11,Medical and Health Sciences,Medical and Health Sciences/Public Health and Health Services/Preventive Medicine
111717,Primary Health Care,1117,Public Health and Health Services,11,Medical and Health Sciences,Medical and Health Sciences/Public Health and Health Services/Primary Health Care
111718,Residential Client Care,1117,Public Health and Health Services,11,Medical and Health Sciences,Medical and Health Sciences/Public Health and Health Services/Residential Client Care
111799,Public Health and Health Services not elsewhere classified,1117,Public Health and Health Services,11,Medical and Health Sciences,Medical and Health Sciences/Public Health and Health Services/Public Health and Health Services not elsewhere classified
119999,Medical and Health Sciences not elsewhere classified,1199,Other Medical and Health Services,11,Medical and Health Sciences,Medical and Health Sciences/Other Medical and Health Services/Medical and Health Sciences not elsewhere classified
120101,Architectural Design,1201,Architecture,12,Built Environment and Design,Built Environment and Design/Architecture/Architectural Design
120102,Architectural Heritage and Conservation,1201,Architecture,12,Built Environment and Design,Built Environment and Design/Architecture/Architectural Heritage and Conservation
120103,Architectural History and Theory,1201,Architecture,12,Built Environment and Design,Built Environment and Design/Architecture/Architectural History and Theory
120104,"Architectural Science and Technology (incl. Acoustics, Lighting, Structure and Ecologically Sustainable Design)",1201,Architecture,12,Built Environment and Design,"Built Environment and Design/Architecture/Architectural Science and Technology (incl. Acoustics, Lighting, Structure and Ecologically Sustainable Design)"
120105,Architecture Management,1201,Architecture,12,Built Environment and Design,Built Environment and Design/Architecture/Architecture Management
120106,Interior Design,1201,Architecture,12,Built Environment and Design,Built Environment and Design/Architecture/Interior Design
120107,Landscape Architecture,1201,Architecture,12,Built Environment and Design,Built Environment and Design/Architecture/Landscape Architecture
120199,Architecture not elsewhere classified,1201,Architecture,12,Built Environment and Design,Built Environment and Design/Architecture/Architecture not elsewhere classified
120201,Building Construction Management and Project Planning,1202,Building,12,Built Environment and Design,Built Environment and Design/Building/Building Construction Management and Project Planning
120202,Building Science and Techniques,1202,Building,12,Built Environment and Design,Built Environment and Design/Building/Building Science and Techniques
120203,Quantity Surveying,1202,Building,12,Built Environment and Design,Built Environment and Design/Building/Quantity Surveying
120299,Building not elsewhere classified,1202,Building,12,Built Environment and Design,Built Environment and Design/Building/Building not elsewhere classified
120301,Design History and Theory,1203,Design Practice and Management,12,Built Environment and Design,Built Environment and Design/Design Practice and Management/Design History and Theory
120302,Design Innovation,1203,Design Practice and Management,12,Built Environment and Design,Built Environment and Design/Design Practice and Management/Design Innovation
120303,Design Management and Studio and Professional Practice,1203,Design Practice and Management,12,Built Environment and Design,Built Environment and Design/Design Practice and Management/Design Management and Studio and Professional Practice
120304,Digital and Interaction Design,1203,Design Practice and Management,12,Built Environment and Design,Built Environment and Design/Design Practice and Management/Digital and Interaction Design
120305,Industrial Design,1203,Design Practice and Management,12,Built Environment and Design,Built Environment and Design/Design Practice and Management/Industrial Design
120306,Textile and Fashion Design,1203,Design Practice and Management,12,Built Environment and Design,Built Environment and Design/Design Practice and Management/Textile and Fashion Design
120307,Visual Communication Design (incl. Graphic Design),1203,Design Practice and Management,12,Built Environment and Design,Built Environment and Design/Design Practice and Management/Visual Communication Design (incl. Graphic Design)
120399,Design Practice and Management not elsewhere classified,1203,Design Practice and Management,12,Built Environment and Design,Built Environment and Design/Design Practice and Management/Design Practice and Management not elsewhere classified
120401,Engineering Design Empirical Studies,1204,Engineering Design,12,Built Environment and Design,Built Environment and Design/Engineering Design/Engineering Design Empirical Studies
120402,Engineering Design Knowledge,1204,Engineering Design,12,Built Environment and Design,Built Environment and Design/Engineering Design/Engineering Design Knowledge
120403,Engineering Design Methods,1204,Engineering Design,12,Built Environment and Design,Built Environment and Design/Engineering Design/Engineering Design Methods
120404,Engineering Systems Design,1204,Engineering Design,12,Built Environment and Design,Built Environment and Design/Engineering Design/Engineering Systems Design
120405,Models of Engineering Design,1204,Engineering Design,12,Built Environment and Design,Built Environment and Design/Engineering Design/Models of Engineering Design
120499,Engineering Design not elsewhere classified,1204,Engineering Design,12,Built Environment and Design,Built Environment and Design/Engineering Design/Engineering Design not elsewhere classified
120501,Community Planning,1205,Urban and Regional Planning,12,Built Environment and Design,Built Environment and Design/Urban and Regional Planning/Community Planning
120502,History and Theory of the Built Environment (excl. Architecture),1205,Urban and Regional Planning,12,Built Environment and Design,Built Environment and Design/Urban and Regional Planning/History and Theory of the Built Environment (excl. Architecture)
120503,"Housing Markets, Development, Management",1205,Urban and Regional Planning,12,Built Environment and Design,"Built Environment and Design/Urban and Regional Planning/Housing Markets, Development, Management"
120504,Land Use and Environmental Planning,1205,Urban and Regional Planning,12,Built Environment and Design,Built Environment and Design/Urban and Regional Planning/Land Use and Environmental Planning
120505,Regional Analysis and Development,1205,Urban and Regional Planning,12,Built Environment and Design,Built Environment and Design/Urban and Regional Planning/Regional Analysis and Development
120506,Transport Planning,1205,Urban and Regional Planning,12,Built Environment and Design,Built Environment and Design/Urban and Regional Planning/Transport Planning
120507,Urban Analysis and Development,1205,Urban and Regional Planning,12,Built Environment and Design,Built Environment and Design/Urban and Regional Planning/Urban Analysis and Development
120508,Urban Design,1205,Urban and Regional Planning,12,Built Environment and Design,Built Environment and Design/Urban and Regional Planning/Urban Design
120599,Urban and Regional Planning not elsewhere classified,1205,Urban and Regional Planning,12,Built Environment and Design,Built Environment and Design/Urban and Regional Planning/Urban and Regional Planning not elsewhere classified
129999,Built Environment and Design not elsewhere classified,1299,Other Built Environment and Design,12,Built Environment and Design,Built Environment and Design/Other Built Environment and Design/Built Environment and Design not elsewhere classified
130101,Continuing and Community Education,1301,Education Systems,13,Education,Education/Education Systems/Continuing and Community Education
130102,Early Childhood Education (excl. Māori),1301,Education Systems,13,Education,Education/Education Systems/Early Childhood Education (excl. Māori)
130103,Higher Education,1301,Education Systems,13,Education,Education/Education Systems/Higher Education
130104,Kura Kaupapa Māori (Māori Primary Education),1301,Education Systems,13,Education,Education/Education Systems/Kura Kaupapa Māori (Māori Primary Education)
130105,Primary Education (excl. Māori),1301,Education Systems,13,Education,Education/Education Systems/Primary Education (excl. Māori)
130106,Secondary Education,1301,Education Systems,13,Education,Education/Education Systems/Secondary Education
130107,Te Whāriki (Māori Early Childhood Education),1301,Education Systems,13,Education,Education/Education Systems/Te Whāriki (Māori Early Childhood Education)
130108,"Technical, Further and Workplace Education",1301,Education Systems,13,Education,"Education/Education Systems/Technical, Further and Workplace Education"
130199,Education Systems not elsewhere classified,1301,Education Systems,13,Education,Education/Education Systems/Education Systems not elsewhere classified
130201,"Creative Arts, Media and Communication Curriculum and Pedagogy",1302,Curriculum and Pedagogy,13,Education,"Education/Curriculum and Pedagogy/Creative Arts, Media and Communication Curriculum and Pedagogy"
130202,Curriculum and Pedagogy Theory and Development,1302,Curriculum and Pedagogy,13,Education,Education/Curriculum and Pedagogy/Curriculum and Pedagogy Theory and Development
130203,"Economics, Business and Management Curriculum and Pedagogy",1302,Curriculum and Pedagogy,13,Education,"Education/Curriculum and Pedagogy/Economics, Business and Management Curriculum and Pedagogy"
130204,"English and Literacy Curriculum and Pedagogy (excl. LOTE, ESL and TESOL)",1302,Curriculum and Pedagogy,13,Education,"Education/Curriculum and Pedagogy/English and Literacy Curriculum and Pedagogy (excl. LOTE, ESL and TESOL)"
130205,"Humanities and Social Sciences Curriculum and Pedagogy (excl. Economics, Business and Management)",1302,Curriculum and Pedagogy,13,Education,"Education/Curriculum and Pedagogy/Humanities and Social Sciences Curriculum and Pedagogy (excl. Economics, Business and Management)"
130206,Kōhanga Reo (Māori Language Curriculum and Pedagogy),1302,Curriculum and Pedagogy,13,Education,Education/Curriculum and Pedagogy/Kōhanga Reo (Māori Language Curriculum and Pedagogy)
130207,"LOTE, ESL and TESOL Curriculum and Pedagogy (excl. Māori)",1302,Curriculum and Pedagogy,13,Education,"Education/Curriculum and Pedagogy/LOTE, ESL and TESOL Curriculum and Pedagogy (excl. Māori)"
130208,Mathematics and Numeracy Curriculum and Pedagogy,1302,Curriculum and Pedagogy,13,Education,Education/Curriculum and Pedagogy/Mathematics and Numeracy Curriculum and Pedagogy
130209,"Medicine, Nursing and Health Curriculum and Pedagogy",1302,Curriculum and Pedagogy,13,Education,"Education/Curriculum and Pedagogy/Medicine, Nursing and Health Curriculum and Pedagogy"
130210,Physical Education and Development Curriculum and Pedagogy,1302,Curriculum and Pedagogy,13,Education,Education/Curriculum and Pedagogy/Physical Education and Development Curriculum and Pedagogy
130211,Religion Curriculum and Pedagogy,1302,Curriculum and Pedagogy,13,Education,Education/Curriculum and Pedagogy/Religion Curriculum and Pedagogy
130212,"Science, Technology and Engineering Curriculum and Pedagogy",1302,Curriculum and Pedagogy,13,Education,"Education/Curriculum and Pedagogy/Science, Technology and Engineering Curriculum and Pedagogy"
130213,Vocational Education and Training Curriculum and Pedagogy,1302,Curriculum and Pedagogy,13,Education,Education/Curriculum and Pedagogy/Vocational Education and Training Curriculum and Pedagogy
130299,Curriculum and Pedagogy not elsewhere classified,1302,Curriculum and Pedagogy,13,Education,Education/Curriculum and Pedagogy/Curriculum and Pedagogy not elsewhere classified
130301,Aboriginal and Torres Strait Islander Education,1303,Specialist Studies in Education,13,Education,Education/Specialist Studies in Education/Aboriginal and Torres Strait Islander Education
130302,Comparative and Cross-Cultural Education,1303,Specialist Studies in Education,13,Education,Education/Specialist Studies in Education/Comparative and Cross-Cultural Education
130303,Education Assessment and Evaluation,1303,Specialist Studies in Education,13,Education,Education/Specialist Studies in Education/Education Assessment and Evaluation
130304,"Educational Administration, Management and Leadership",1303,Specialist Studies in Education,13,Education,"Education/Specialist Studies in Education/Educational Administration, Management and Leadership"
130305,Educational Counselling,1303,Specialist Studies in Education,13,Education,Education/Specialist Studies in Education/Educational Counselling
130306,Educational Technology and Computing,1303,Specialist Studies in Education,13,Education,Education/Specialist Studies in Education/Educational Technology and Computing
130307,"Ethnic Education (excl. Aboriginal and Torres Strait Islander, Māori and Pacific Peoples)",1303,Specialist Studies in Education,13,Education,"Education/Specialist Studies in Education/Ethnic Education (excl. Aboriginal and Torres Strait Islander, Māori and Pacific Peoples)"
130308,"Gender, Sexuality and Education",1303,Specialist Studies in Education,13,Education,"Education/Specialist Studies in Education/Gender, Sexuality and Education"
130309,Learning Sciences,1303,Specialist Studies in Education,13,Education,Education/Specialist Studies in Education/Learning Sciences
130310,Māori Education (excl. Early Childhood and Primary Education),1303,Specialist Studies in Education,13,Education,Education/Specialist Studies in Education/Māori Education (excl. Early Childhood and Primary Education)
130311,Pacific Peoples Education,1303,Specialist Studies in Education,13,Education,Education/Specialist Studies in Education/Pacific Peoples Education
130312,Special Education and Disability,1303,Specialist Studies in Education,13,Education,Education/Specialist Studies in Education/Special Education and Disability
130313,Teacher Education and Professional Development of Educators,1303,Specialist Studies in Education,13,Education,Education/Specialist Studies in Education/Teacher Education and Professional Development of Educators
130399,Specialist Studies in Education not elsewhere classified,1303,Specialist Studies in Education,13,Education,Education/Specialist Studies in Education/Specialist Studies in Education not elsewhere classified
139999,Education not elsewhere classified,1399,Other Education,13,Education,Education/Other Education/Education not elsewhere classified
140101,History of Economic Thought,1401,Economic Theory,14,Economics,Economics/Economic Theory/History of Economic Thought
140102,Macroeconomic Theory,1401,Economic Theory,14,Economics,Economics/Economic Theory/Macroeconomic Theory
140103,Mathematical Economics,1401,Economic Theory,14,Economics,Economics/Economic Theory/Mathematical Economics
140104,Microeconomic Theory,1401,Economic Theory,14,Economics,Economics/Economic Theory/Microeconomic Theory
140199,Economic Theory not elsewhere classified,1401,Economic Theory,14,Economics,Economics/Economic Theory/Economic Theory not elsewhere classified
140201,Agricultural Economics,1402,Applied Economics,14,Economics,Economics/Applied Economics/Agricultural Economics
140202,Economic Development and Growth,1402,Applied Economics,14,Economics,Economics/Applied Economics/Economic Development and Growth
140203,Economic History,1402,Applied Economics,14,Economics,Economics/Applied Economics/Economic History
140204,Economics of Education,1402,Applied Economics,14,Economics,Economics/Applied Economics/Economics of Education
140205,Environment and Resource Economics,1402,Applied Economics,14,Economics,Economics/Applied Economics/Environment and Resource Economics
140206,Experimental Economics,1402,Applied Economics,14,Economics,Economics/Applied Economics/Experimental Economics
140207,Financial Economics,1402,Applied Economics,14,Economics,Economics/Applied Economics/Financial Economics
140208,Health Economics,1402,Applied Economics,14,Economics,Economics/Applied Economics/Health Economics
140209,Industry Economics and Industrial Organisation,1402,Applied Economics,14,Economics,Economics/Applied Economics/Industry Economics and Industrial Organisation
140210,International Economics and International Finance,1402,Applied Economics,14,Economics,Economics/Applied Economics/International Economics and International Finance
140211,Labour Economics,1402,Applied Economics,14,Economics,Economics/Applied Economics/Labour Economics
140212,Macroeconomics (incl. Monetary and Fiscal Theory),1402,Applied Economics,14,Economics,Economics/Applied Economics/Macroeconomics (incl. Monetary and Fiscal Theory)
140213,Public Economics - Public Choice,1402,Applied Economics,14,Economics,Economics/Applied Economics/Public Economics - Public Choice
140214,Public Economics - Publically Provided Goods,1402,Applied Economics,14,Economics,Economics/Applied Economics/Public Economics - Publically Provided Goods
140215,Public Economics - Taxation and Revenue,1402,Applied Economics,14,Economics,Economics/Applied Economics/Public Economics - Taxation and Revenue
140216,Tourism Economics,1402,Applied Economics,14,Economics,Economics/Applied Economics/Tourism Economics
140217,Transport Economics,1402,Applied Economics,14,Economics,Economics/Applied Economics/Transport Economics
140218,Urban and Regional Economics,1402,Applied Economics,14,Economics,Economics/Applied Economics/Urban and Regional Economics
140219,Welfare Economics,1402,Applied Economics,14,Economics,Economics/Applied Economics/Welfare Economics
140299,Applied Economics not elsewhere classified,1402,Applied Economics,14,Economics,Economics/Applied Economics/Applied Economics not elsewhere classified
140301,Cross-Sectional Analysis,1403,Econometrics,14,Economics,Economics/Econometrics/Cross-Sectional Analysis
140302,Econometric and Statistical Methods,1403,Econometrics,14,Economics,Economics/Econometrics/Econometric and Statistical Methods
