Version,Code,Description,Definition,Two_Digit_Code,Two_Digit_Description,Four_Digit_Code,Four_Digit_Description
2.0.0,451608,Pacific Peoples life course,Indigenous Studies/Pacific Peoples health and wellbeing/Pacific Peoples life course,45,Indigenous Studies,4516,Pacific Peoples health and wellbeing
2.0.0,451609,Pacific Peoples medicine and treatments,Indigenous Studies/Pacific Peoples health and wellbeing/Pacific Peoples medicine and treatments,45,Indigenous Studies,4516,Pacific Peoples health and wellbeing
2.0.0,451610,Pacific Peoples midwifery and paediatrics,Indigenous Studies/Pacific Peoples health and wellbeing/Pacific Peoples midwifery and paediatrics,45,Indigenous Studies,4516,Pacific Peoples health and wellbeing
2.0.0,451611,Pacific Peoples mothers and babies health and wellbeing,Indigenous Studies/Pacific Peoples health and wellbeing/Pacific Peoples mothers and babies health and wellbeing,45,Indigenous Studies,4516,Pacific Peoples health and wellbeing
2.0.0,451612,Pacific Peoples nursing,Indigenous Studies/Pacific Peoples health and wellbeing/Pacific Peoples nursing,45,Indigenous Studies,4516,Pacific Peoples health and wellbeing
2.0.0,451613,Pacific Peoples psychology,Indigenous Studies/Pacific Peoples health and wellbeing/Pacific Peoples psychology,45,Indigenous Studies,4516,Pacific Peoples health and wellbeing
2.0.0,451614,Pacific Peoples public health and wellbeing,Indigenous Studies/Pacific Peoples health and wellbeing/Pacific Peoples public health and wellbeing,45,Indigenous Studies,4516,Pacific Peoples health and wellbeing
2.0.0,451615,Pacific Peoples remote health,Indigenous Studies/Pacific Peoples health and wellbeing/Pacific Peoples remote health,45,Indigenous Studies,4516,Pacific Peoples health and wellbeing
2.0.0,451616,Pacific Peoples social determinants of health,Indigenous Studies/Pacific Peoples health and wellbeing/Pacific Peoples social determinants of health,45,Indigenous Studies,4516,Pacific Peoples health and wellbeing
2.0.0,451617,"Pacific Peoples social, cultural, emotional and spiritual wellbeing","Indigenous Studies/Pacific Peoples health and wellbeing/Pacific Peoples social, cultural, emotional and spiritual wellbeing",45,Indigenous Studies,4516,Pacific Peoples health and wellbeing
2.0.0,451618,Pacific Peoples sport and physical activity,Indigenous Studies/Pacific Peoples health and wellbeing/Pacific Peoples sport and physical activity,45,Indigenous Studies,4516,Pacific Peoples health and wellbeing
2.0.0,451619,Pacific Peoples theory of change models for health,Indigenous Studies/Pacific Peoples health and wellbeing/Pacific Peoples theory of change models for health,45,Indigenous Studies,4516,Pacific Peoples health and wellbeing
2.0.0,451620,Pacific Peoples youth and family,Indigenous Studies/Pacific Peoples health and wellbeing/Pacific Peoples youth and family,45,Indigenous Studies,4516,Pacific Peoples health and wellbeing
2.0.0,451699,Pacific Peoples health and wellbeing not elsewhere classified,Indigenous Studies/Pacific Peoples health and wellbeing/Pacific Peoples health and wellbeing not elsewhere classified,45,Indigenous Studies,4516,Pacific Peoples health and wellbeing
2.0.0,451701,Pacific Peoples astronomy and cosmology,Indigenous Studies/Pacific Peoples sciences/Pacific Peoples astronomy and cosmology,45,Indigenous Studies,4517,Pacific Peoples sciences
2.0.0,451702,Pacific Peoples biological sciences,Indigenous Studies/Pacific Peoples sciences/Pacific Peoples biological sciences,45,Indigenous Studies,4517,Pacific Peoples sciences
2.0.0,451703,Pacific Peoples computing technology use and design,Indigenous Studies/Pacific Peoples sciences/Pacific Peoples computing technology use and design,45,Indigenous Studies,4517,Pacific Peoples sciences
2.0.0,451704,Pacific Peoples engineering,Indigenous Studies/Pacific Peoples sciences/Pacific Peoples engineering,45,Indigenous Studies,4517,Pacific Peoples sciences
2.0.0,451705,Pacific Peoples genomics,Indigenous Studies/Pacific Peoples sciences/Pacific Peoples genomics,45,Indigenous Studies,4517,Pacific Peoples sciences
2.0.0,451706,Pacific Peoples information and knowledge management systems,Indigenous Studies/Pacific Peoples sciences/Pacific Peoples information and knowledge management systems,45,Indigenous Studies,4517,Pacific Peoples sciences
2.0.0,451707,Pacific Peoples innovation,Indigenous Studies/Pacific Peoples sciences/Pacific Peoples innovation,45,Indigenous Studies,4517,Pacific Peoples sciences
2.0.0,451708,Pacific Peoples knowledge management methods,Indigenous Studies/Pacific Peoples sciences/Pacific Peoples knowledge management methods,45,Indigenous Studies,4517,Pacific Peoples sciences
2.0.0,451709,"Pacific Peoples mathematical, physical and chemical sciences (excl. astronomy and cosmology)","Indigenous Studies/Pacific Peoples sciences/Pacific Peoples mathematical, physical and chemical sciences (excl. astronomy and cosmology)",45,Indigenous Studies,4517,Pacific Peoples sciences
2.0.0,451799,Pacific Peoples sciences not elsewhere classified,Indigenous Studies/Pacific Peoples sciences/Pacific Peoples sciences not elsewhere classified,45,Indigenous Studies,4517,Pacific Peoples sciences
2.0.0,451801,Pacific Peoples and the law,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples and the law,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451802,Pacific Peoples anthropology,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples anthropology,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451803,Pacific Peoples architecture,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples architecture,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451804,Pacific Peoples commerce,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples commerce,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451805,Pacific Peoples community and regional development,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples community and regional development,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451806,Pacific Peoples community governance and decision making,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples community governance and decision making,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451807,Pacific Peoples community-based research,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples community-based research,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451808,Pacific Peoples criminology,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples criminology,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451809,Pacific Peoples customary law,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples customary law,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451810,Pacific Peoples design practice and management,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples design practice and management,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451811,Pacific Peoples economics,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples economics,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451812,Pacific Peoples finance,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples finance,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451813,Pacific Peoples human geography and demography,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples human geography and demography,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451814,Pacific Peoples legislation,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples legislation,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451815,Pacific Peoples management,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples management,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451816,Pacific Peoples marketing,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples marketing,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451817,Pacific Peoples not-for-profit social enterprises,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples not-for-profit social enterprises,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451818,Pacific Peoples perspectives,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples perspectives,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451819,Pacific Peoples political participation and representation,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples political participation and representation,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451820,Pacific Peoples politics,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples politics,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451821,Pacific Peoples social impact and program evaluation,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples social impact and program evaluation,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451822,Pacific Peoples social work and social justice,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples social work and social justice,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451823,Pacific Peoples sociological studies,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples sociological studies,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451824,Pacific Peoples sociology,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples sociology,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451825,Pacific Peoples tourism,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples tourism,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451826,Pacific Peoples urban and regional planning,Indigenous Studies/Pacific Peoples society and community/Pacific Peoples urban and regional planning,45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451899,"Pacific Peoples, society and community not elsewhere classified","Indigenous Studies/Pacific Peoples society and community/Pacific Peoples, society and community not elsewhere classified",45,Indigenous Studies,4518,Pacific Peoples society and community
2.0.0,451901,"Global Indigenous studies culture, language and history","Indigenous Studies/Other Indigenous data, methodologies and global Indigenous studies/Global Indigenous studies culture, language and history",45,Indigenous Studies,4519,"Other Indigenous data, methodologies and global Indigenous studies"
2.0.0,451902,Global Indigenous studies environmental knowledges and management,"Indigenous Studies/Other Indigenous data, methodologies and global Indigenous studies/Global Indigenous studies environmental knowledges and management",45,Indigenous Studies,4519,"Other Indigenous data, methodologies and global Indigenous studies"
2.0.0,451903,Global Indigenous studies health and wellbeing,"Indigenous Studies/Other Indigenous data, methodologies and global Indigenous studies/Global Indigenous studies health and wellbeing",45,Indigenous Studies,4519,"Other Indigenous data, methodologies and global Indigenous studies"
2.0.0,451904,"Global Indigenous studies peoples, society and community","Indigenous Studies/Other Indigenous data, methodologies and global Indigenous studies/Global Indigenous studies peoples, society and community",45,Indigenous Studies,4519,"Other Indigenous data, methodologies and global Indigenous studies"
2.0.0,451905,Global Indigenous studies sciences,"Indigenous Studies/Other Indigenous data, methodologies and global Indigenous studies/Global Indigenous studies sciences",45,Indigenous Studies,4519,"Other Indigenous data, methodologies and global Indigenous studies"
2.0.0,451906,Indigenous data and data technologies,"Indigenous Studies/Other Indigenous data, methodologies and global Indigenous studies/Indigenous data and data technologies",45,Indigenous Studies,4519,"Other Indigenous data, methodologies and global Indigenous studies"
2.0.0,451907,Indigenous methodologies,"Indigenous Studies/Other Indigenous data, methodologies and global Indigenous studies/Indigenous methodologies",45,Indigenous Studies,4519,"Other Indigenous data, methodologies and global Indigenous studies"
2.0.0,451999,"Other Indigenous data, methodologies and global Indigenous studies not elsewhere classified","Indigenous Studies/Other Indigenous data, methodologies and global Indigenous studies/Other Indigenous data, methodologies and global Indigenous studies not elsewhere classified",45,Indigenous Studies,4519,"Other Indigenous data, methodologies and global Indigenous studies"
2.0.0,459999,Other Indigenous studies not elsewhere classified,Indigenous Studies/Other Indigenous studies/Other Indigenous studies not elsewhere classified,45,Indigenous Studies,4599,Other Indigenous studies
2.0.0,460101,Applications in arts and humanities,Information And Computing Sciences/Applied computing/Applications in arts and humanities,46,Information And Computing Sciences,4601,Applied computing
2.0.0,460102,Applications in health,Information And Computing Sciences/Applied computing/Applications in health,46,Information And Computing Sciences,4601,Applied computing
2.0.0,460103,Applications in life sciences,Information And Computing Sciences/Applied computing/Applications in life sciences,46,Information And Computing Sciences,4601,Applied computing
2.0.0,460104,Applications in physical sciences,Information And Computing Sciences/Applied computing/Applications in physical sciences,46,Information And Computing Sciences,4601,Applied computing
2.0.0,460105,Applications in social sciences and education,Information And Computing Sciences/Applied computing/Applications in social sciences and education,46,Information And Computing Sciences,4601,Applied computing
2.0.0,460106,Spatial data and applications,Information And Computing Sciences/Applied computing/Spatial data and applications,46,Information And Computing Sciences,4601,Applied computing
2.0.0,460199,Applied computing not elsewhere classified,Information And Computing Sciences/Applied computing/Applied computing not elsewhere classified,46,Information And Computing Sciences,4601,Applied computing
2.0.0,460201,Artificial life and complex adaptive systems,Information And Computing Sciences/Artificial intelligence/Artificial life and complex adaptive systems,46,Information And Computing Sciences,4602,Artificial intelligence
2.0.0,460202,Autonomous agents and multiagent systems,Information And Computing Sciences/Artificial intelligence/Autonomous agents and multiagent systems,46,Information And Computing Sciences,4602,Artificial intelligence
2.0.0,460203,Evolutionary computation,Information And Computing Sciences/Artificial intelligence/Evolutionary computation,46,Information And Computing Sciences,4602,Artificial intelligence
2.0.0,460204,Fuzzy computation,Information And Computing Sciences/Artificial intelligence/Fuzzy computation,46,Information And Computing Sciences,4602,Artificial intelligence
2.0.0,460205,Intelligent robotics,Information And Computing Sciences/Artificial intelligence/Intelligent robotics,46,Information And Computing Sciences,4602,Artificial intelligence
2.0.0,460206,Knowledge representation and reasoning,Information And Computing Sciences/Artificial intelligence/Knowledge representation and reasoning,46,Information And Computing Sciences,4602,Artificial intelligence
2.0.0,460207,Modelling and simulation,Information And Computing Sciences/Artificial intelligence/Modelling and simulation,46,Information And Computing Sciences,4602,Artificial intelligence
2.0.0,460208,Natural language processing,Information And Computing Sciences/Artificial intelligence/Natural language processing,46,Information And Computing Sciences,4602,Artificial intelligence
2.0.0,460209,Planning and decision making,Information And Computing Sciences/Artificial intelligence/Planning and decision making,46,Information And Computing Sciences,4602,Artificial intelligence
2.0.0,460210,Satisfiability and optimisation,Information And Computing Sciences/Artificial intelligence/Satisfiability and optimisation,46,Information And Computing Sciences,4602,Artificial intelligence
2.0.0,460211,Speech production,Information And Computing Sciences/Artificial intelligence/Speech production,46,Information And Computing Sciences,4602,Artificial intelligence
2.0.0,460212,Speech recognition,Information And Computing Sciences/Artificial intelligence/Speech recognition,46,Information And Computing Sciences,4602,Artificial intelligence
2.0.0,460299,Artificial intelligence not elsewhere classified,Information And Computing Sciences/Artificial intelligence/Artificial intelligence not elsewhere classified,46,Information And Computing Sciences,4602,Artificial intelligence
2.0.0,460301,Active sensing,Information And Computing Sciences/Computer vision and multimedia computation/Active sensing,46,Information And Computing Sciences,4603,Computer vision and multimedia computation
2.0.0,460302,Audio processing,Information And Computing Sciences/Computer vision and multimedia computation/Audio processing,46,Information And Computing Sciences,4603,Computer vision and multimedia computation
2.0.0,460303,Computational imaging,Information And Computing Sciences/Computer vision and multimedia computation/Computational imaging,46,Information And Computing Sciences,4603,Computer vision and multimedia computation
2.0.0,460304,Computer vision,Information And Computing Sciences/Computer vision and multimedia computation/Computer vision,46,Information And Computing Sciences,4603,Computer vision and multimedia computation
2.0.0,460305,Image and video coding,Information And Computing Sciences/Computer vision and multimedia computation/Image and video coding,46,Information And Computing Sciences,4603,Computer vision and multimedia computation
2.0.0,460306,Image processing,Information And Computing Sciences/Computer vision and multimedia computation/Image processing,46,Information And Computing Sciences,4603,Computer vision and multimedia computation
2.0.0,460307,Multimodal analysis and synthesis,Information And Computing Sciences/Computer vision and multimedia computation/Multimodal analysis and synthesis,46,Information And Computing Sciences,4603,Computer vision and multimedia computation
2.0.0,460308,Pattern recognition,Information And Computing Sciences/Computer vision and multimedia computation/Pattern recognition,46,Information And Computing Sciences,4603,Computer vision and multimedia computation
2.0.0,460309,Video processing,Information And Computing Sciences/Computer vision and multimedia computation/Video processing,46,Information And Computing Sciences,4603,Computer vision and multimedia computation
2.0.0,460399,Computer vision and multimedia computation not elsewhere classified,Information And Computing Sciences/Computer vision and multimedia computation/Computer vision and multimedia computation not elsewhere classified,46,Information And Computing Sciences,4603,Computer vision and multimedia computation
2.0.0,460401,Cryptography,Information And Computing Sciences/Cybersecurity and privacy/Cryptography,46,Information And Computing Sciences,4604,Cybersecurity and privacy
2.0.0,460402,Data and information privacy,Information And Computing Sciences/Cybersecurity and privacy/Data and information privacy,46,Information And Computing Sciences,4604,Cybersecurity and privacy
2.0.0,460403,Data security and protection,Information And Computing Sciences/Cybersecurity and privacy/Data security and protection,46,Information And Computing Sciences,4604,Cybersecurity and privacy
2.0.0,460404,Digital forensics,Information And Computing Sciences/Cybersecurity and privacy/Digital forensics,46,Information And Computing Sciences,4604,Cybersecurity and privacy
2.0.0,460405,Hardware security,Information And Computing Sciences/Cybersecurity and privacy/Hardware security,46,Information And Computing Sciences,4604,Cybersecurity and privacy
2.0.0,460406,Software and application security,Information And Computing Sciences/Cybersecurity and privacy/Software and application security,46,Information And Computing Sciences,4604,Cybersecurity and privacy
2.0.0,460407,System and network security,Information And Computing Sciences/Cybersecurity and privacy/System and network security,46,Information And Computing Sciences,4604,Cybersecurity and privacy
2.0.0,460499,Cybersecurity and privacy not elsewhere classified,Information And Computing Sciences/Cybersecurity and privacy/Cybersecurity and privacy not elsewhere classified,46,Information And Computing Sciences,4604,Cybersecurity and privacy
2.0.0,460501,Data engineering and data science,Information And Computing Sciences/Data management and data science/Data engineering and data science,46,Information And Computing Sciences,4605,Data management and data science
2.0.0,460502,Data mining and knowledge discovery,Information And Computing Sciences/Data management and data science/Data mining and knowledge discovery,46,Information And Computing Sciences,4605,Data management and data science
2.0.0,460503,"Data models, storage and indexing","Information And Computing Sciences/Data management and data science/Data models, storage and indexing",46,Information And Computing Sciences,4605,Data management and data science
2.0.0,460504,Data quality,Information And Computing Sciences/Data management and data science/Data quality,46,Information And Computing Sciences,4605,Data management and data science
2.0.0,460505,Database systems,Information And Computing Sciences/Data management and data science/Database systems,46,Information And Computing Sciences,4605,Data management and data science
2.0.0,460506,"Graph, social and multimedia data","Information And Computing Sciences/Data management and data science/Graph, social and multimedia data",46,Information And Computing Sciences,4605,Data management and data science
2.0.0,460507,Information extraction and fusion,Information And Computing Sciences/Data management and data science/Information extraction and fusion,46,Information And Computing Sciences,4605,Data management and data science
2.0.0,460508,Information retrieval and web search,Information And Computing Sciences/Data management and data science/Information retrieval and web search,46,Information And Computing Sciences,4605,Data management and data science
2.0.0,460509,Query processing and optimisation,Information And Computing Sciences/Data management and data science/Query processing and optimisation,46,Information And Computing Sciences,4605,Data management and data science
2.0.0,460510,Recommender systems,Information And Computing Sciences/Data management and data science/Recommender systems,46,Information And Computing Sciences,4605,Data management and data science
2.0.0,460511,Stream and sensor data,Information And Computing Sciences/Data management and data science/Stream and sensor data,46,Information And Computing Sciences,4605,Data management and data science
2.0.0,460599,Data management and data science not elsewhere classified,Information And Computing Sciences/Data management and data science/Data management and data science not elsewhere classified,46,Information And Computing Sciences,4605,Data management and data science
2.0.0,460601,Cloud computing,Information And Computing Sciences/Distributed computing and systems software/Cloud computing,46,Information And Computing Sciences,4606,Distributed computing and systems software
2.0.0,460602,Concurrent/parallel systems and technologies,Information And Computing Sciences/Distributed computing and systems software/Concurrent/parallel systems and technologies,46,Information And Computing Sciences,4606,Distributed computing and systems software
2.0.0,460603,Cyberphysical systems and internet of things,Information And Computing Sciences/Distributed computing and systems software/Cyberphysical systems and internet of things,46,Information And Computing Sciences,4606,Distributed computing and systems software
2.0.0,460604,Dependable systems,Information And Computing Sciences/Distributed computing and systems software/Dependable systems,46,Information And Computing Sciences,4606,Distributed computing and systems software
2.0.0,460605,Distributed systems and algorithms,Information And Computing Sciences/Distributed computing and systems software/Distributed systems and algorithms,46,Information And Computing Sciences,4606,Distributed computing and systems software
2.0.0,460606,Energy-efficient computing,Information And Computing Sciences/Distributed computing and systems software/Energy-efficient computing,46,Information And Computing Sciences,4606,Distributed computing and systems software
2.0.0,460607,High performance computing,Information And Computing Sciences/Distributed computing and systems software/High performance computing,46,Information And Computing Sciences,4606,Distributed computing and systems software
2.0.0,460608,Mobile computing,Information And Computing Sciences/Distributed computing and systems software/Mobile computing,46,Information And Computing Sciences,4606,Distributed computing and systems software
2.0.0,460609,Networking and communications,Information And Computing Sciences/Distributed computing and systems software/Networking and communications,46,Information And Computing Sciences,4606,Distributed computing and systems software
2.0.0,460610,Operating systems,Information And Computing Sciences/Distributed computing and systems software/Operating systems,46,Information And Computing Sciences,4606,Distributed computing and systems software
2.0.0,460611,Performance evaluation,Information And Computing Sciences/Distributed computing and systems software/Performance evaluation,46,Information And Computing Sciences,4606,Distributed computing and systems software
2.0.0,460612,Service oriented computing,Information And Computing Sciences/Distributed computing and systems software/Service oriented computing,46,Information And Computing Sciences,4606,Distributed computing and systems software
2.0.0,460699,Distributed computing and systems software not elsewhere classified,Information And Computing Sciences/Distributed computing and systems software/Distributed computing and systems software not elsewhere classified,46,Information And Computing Sciences,4606,Distributed computing and systems software
2.0.0,460701,Computer aided design,"Information And Computing Sciences/Graphics, augmented reality and games/Computer aided design",46,Information And Computing Sciences,4607,"Graphics, augmented reality and games"
2.0.0,460702,Computer graphics,"Information And Computing Sciences/Graphics, augmented reality and games/Computer graphics",46,Information And Computing Sciences,4607,"Graphics, augmented reality and games"
2.0.0,460703,Entertainment and gaming,"Information And Computing Sciences/Graphics, augmented reality and games/Entertainment and gaming",46,Information And Computing Sciences,4607,"Graphics, augmented reality and games"
2.0.0,460704,Interactive narrative,"Information And Computing Sciences/Graphics, augmented reality and games/Interactive narrative",46,Information And Computing Sciences,4607,"Graphics, augmented reality and games"
2.0.0,460705,Procedural content generation,"Information And Computing Sciences/Graphics, augmented reality and games/Procedural content generation",46,Information And Computing Sciences,4607,"Graphics, augmented reality and games"
2.0.0,460706,Serious games,"Information And Computing Sciences/Graphics, augmented reality and games/Serious games",46,Information And Computing Sciences,4607,"Graphics, augmented reality and games"
2.0.0,460707,Sound and music computing,"Information And Computing Sciences/Graphics, augmented reality and games/Sound and music computing",46,Information And Computing Sciences,4607,"Graphics, augmented reality and games"
2.0.0,460708,Virtual and mixed reality,"Information And Computing Sciences/Graphics, augmented reality and games/Virtual and mixed reality",46,Information And Computing Sciences,4607,"Graphics, augmented reality and games"
2.0.0,460799,"Graphics, augmented reality and games not elsewhere classified","Information And Computing Sciences/Graphics, augmented reality and games/Graphics, augmented reality and games not elsewhere classified",46,Information And Computing Sciences,4607,"Graphics, augmented reality and games"
2.0.0,460801,Accessible computing,Information And Computing Sciences/Human-centred computing/Accessible computing,46,Information And Computing Sciences,4608,Human-centred computing
2.0.0,460802,Affective computing,Information And Computing Sciences/Human-centred computing/Affective computing,46,Information And Computing Sciences,4608,Human-centred computing
2.0.0,460803,Collaborative and social computing,Information And Computing Sciences/Human-centred computing/Collaborative and social computing,46,Information And Computing Sciences,4608,Human-centred computing
2.0.0,460804,Computing education,Information And Computing Sciences/Human-centred computing/Computing education,46,Information And Computing Sciences,4608,Human-centred computing
2.0.0,460805,"Fairness, accountability, transparency, trust and ethics of computer systems","Information And Computing Sciences/Human-centred computing/Fairness, accountability, transparency, trust and ethics of computer systems",46,Information And Computing Sciences,4608,Human-centred computing
2.0.0,460806,Human-computer interaction,Information And Computing Sciences/Human-centred computing/Human-computer interaction,46,Information And Computing Sciences,4608,Human-centred computing
2.0.0,460807,Information visualisation,Information And Computing Sciences/Human-centred computing/Information visualisation,46,Information And Computing Sciences,4608,Human-centred computing
2.0.0,460808,Mixed initiative and human-in-the-loop,Information And Computing Sciences/Human-centred computing/Mixed initiative and human-in-the-loop,46,Information And Computing Sciences,4608,Human-centred computing
2.0.0,460809,Pervasive computing,Information And Computing Sciences/Human-centred computing/Pervasive computing,46,Information And Computing Sciences,4608,Human-centred computing
2.0.0,460810,Social robotics,Information And Computing Sciences/Human-centred computing/Social robotics,46,Information And Computing Sciences,4608,Human-centred computing
2.0.0,460899,Human-centred computing not elsewhere classified,Information And Computing Sciences/Human-centred computing/Human-centred computing not elsewhere classified,46,Information And Computing Sciences,4608,Human-centred computing
2.0.0,460901,Business process management,Information And Computing Sciences/Information systems/Business process management,46,Information And Computing Sciences,4609,Information systems
2.0.0,460902,Decision support and group support systems,Information And Computing Sciences/Information systems/Decision support and group support systems,46,Information And Computing Sciences,4609,Information systems
2.0.0,460903,"Information modelling, management and ontologies","Information And Computing Sciences/Information systems/Information modelling, management and ontologies",46,Information And Computing Sciences,4609,Information systems
2.0.0,460904,Information security management,Information And Computing Sciences/Information systems/Information security management,46,Information And Computing Sciences,4609,Information systems
2.0.0,460905,Information systems development methodologies and practice,Information And Computing Sciences/Information systems/Information systems development methodologies and practice,46,Information And Computing Sciences,4609,Information systems
2.0.0,460906,Information systems education,Information And Computing Sciences/Information systems/Information systems education,46,Information And Computing Sciences,4609,Information systems
2.0.0,460907,Information systems for sustainable development and the public good,Information And Computing Sciences/Information systems/Information systems for sustainable development and the public good,46,Information And Computing Sciences,4609,Information systems
2.0.0,460908,Information systems organisation and management,Information And Computing Sciences/Information systems/Information systems organisation and management,46,Information And Computing Sciences,4609,Information systems
2.0.0,460909,"Information systems philosophy, research methods and theory","Information And Computing Sciences/Information systems/Information systems philosophy, research methods and theory",46,Information And Computing Sciences,4609,Information systems
2.0.0,460910,Information systems user experience design and development,Information And Computing Sciences/Information systems/Information systems user experience design and development,46,Information And Computing Sciences,4609,Information systems
2.0.0,460911,"Inter-organisational, extra-organisational and global information systems","Information And Computing Sciences/Information systems/Inter-organisational, extra-organisational and global information systems",46,Information And Computing Sciences,4609,Information systems
2.0.0,460912,Knowledge and information management,Information And Computing Sciences/Information systems/Knowledge and information management,46,Information And Computing Sciences,4609,Information systems
2.0.0,460999,Information systems not elsewhere classified,Information And Computing Sciences/Information systems/Information systems not elsewhere classified,46,Information And Computing Sciences,4609,Information systems
2.0.0,461001,Digital curation and preservation,Information And Computing Sciences/Library and information studies/Digital curation and preservation,46,Information And Computing Sciences,4610,Library and information studies
2.0.0,461002,Human information behaviour,Information And Computing Sciences/Library and information studies/Human information behaviour,46,Information And Computing Sciences,4610,Library and information studies
2.0.0,461003,Human information interaction and retrieval,Information And Computing Sciences/Library and information studies/Human information interaction and retrieval,46,Information And Computing Sciences,4610,Library and information studies
2.0.0,461004,"Information governance, policy and ethics","Information And Computing Sciences/Library and information studies/Information governance, policy and ethics",46,Information And Computing Sciences,4610,Library and information studies
2.0.0,461005,Informetrics,Information And Computing Sciences/Library and information studies/Informetrics,46,Information And Computing Sciences,4610,Library and information studies
2.0.0,461006,Library studies,Information And Computing Sciences/Library and information studies/Library studies,46,Information And Computing Sciences,4610,Library and information studies
2.0.0,461007,Open access,Information And Computing Sciences/Library and information studies/Open access,46,Information And Computing Sciences,4610,Library and information studies
2.0.0,461008,Organisation of information and knowledge resources,Information And Computing Sciences/Library and information studies/Organisation of information and knowledge resources,46,Information And Computing Sciences,4610,Library and information studies
2.0.0,461009,Recordkeeping informatics,Information And Computing Sciences/Library and information studies/Recordkeeping informatics,46,Information And Computing Sciences,4610,Library and information studies
2.0.0,461010,Social and community informatics,Information And Computing Sciences/Library and information studies/Social and community informatics,46,Information And Computing Sciences,4610,Library and information studies
2.0.0,461099,Library and information studies not elsewhere classified,Information And Computing Sciences/Library and information studies/Library and information studies not elsewhere classified,46,Information And Computing Sciences,4610,Library and information studies
2.0.0,461101,Adversarial machine learning,Information And Computing Sciences/Machine learning/Adversarial machine learning,46,Information And Computing Sciences,4611,Machine learning
2.0.0,461102,Context learning,Information And Computing Sciences/Machine learning/Context learning,46,Information And Computing Sciences,4611,Machine learning
2.0.0,461103,Deep learning,Information And Computing Sciences/Machine learning/Deep learning,46,Information And Computing Sciences,4611,Machine learning
2.0.0,461104,Neural networks,Information And Computing Sciences/Machine learning/Neural networks,46,Information And Computing Sciences,4611,Machine learning
2.0.0,461105,Reinforcement learning,Information And Computing Sciences/Machine learning/Reinforcement learning,46,Information And Computing Sciences,4611,Machine learning
2.0.0,461106,Semi- and unsupervised learning,Information And Computing Sciences/Machine learning/Semi- and unsupervised learning,46,Information And Computing Sciences,4611,Machine learning
2.0.0,461199,Machine learning not elsewhere classified,Information And Computing Sciences/Machine learning/Machine learning not elsewhere classified,46,Information And Computing Sciences,4611,Machine learning
