Version,Code,Description,Definition,Two_Digit_Code,Two_Digit_Description,Four_Digit_Code,Four_Digit_Description
2.0.0,100101,Management of gaseous waste from animal production (excl. greenhouse gases),Animal Production And Animal Primary Products/Environmentally sustainable animal production/Management of gaseous waste from animal production (excl. greenhouse gases),10,Animal Production And Animal Primary Products,100101,Environmentally sustainable animal production
2.0.0,100102,Management of liquid waste from animal production (excl. water),Animal Production And Animal Primary Products/Environmentally sustainable animal production/Management of liquid waste from animal production (excl. water),10,Animal Production And Animal Primary Products,100102,Environmentally sustainable animal production
2.0.0,100103,Management of solid waste from animal production,Animal Production And Animal Primary Products/Environmentally sustainable animal production/Management of solid waste from animal production,10,Animal Production And Animal Primary Products,100103,Environmentally sustainable animal production
2.0.0,100104,Management of water consumption by animal production,Animal Production And Animal Primary Products/Environmentally sustainable animal production/Management of water consumption by animal production,10,Animal Production And Animal Primary Products,100104,Environmentally sustainable animal production
2.0.0,100199,Environmentally sustainable animal production not elsewhere classified,Animal Production And Animal Primary Products/Environmentally sustainable animal production/Environmentally sustainable animal production not elsewhere classified,10,Animal Production And Animal Primary Products,100199,Environmentally sustainable animal production
2.0.0,100201,Aquaculture crustaceans (excl. rock lobster and prawns),Animal Production And Animal Primary Products/Fisheries - aquaculture/Aquaculture crustaceans (excl. rock lobster and prawns),10,Animal Production And Animal Primary Products,100201,Fisheries - aquaculture
2.0.0,100202,Aquaculture fin fish (excl. tuna),Animal Production And Animal Primary Products/Fisheries - aquaculture/Aquaculture fin fish (excl. tuna),10,Animal Production And Animal Primary Products,100202,Fisheries - aquaculture
2.0.0,100203,Aquaculture molluscs (excl. oysters),Animal Production And Animal Primary Products/Fisheries - aquaculture/Aquaculture molluscs (excl. oysters),10,Animal Production And Animal Primary Products,100203,Fisheries - aquaculture
2.0.0,100204,Aquaculture oysters,Animal Production And Animal Primary Products/Fisheries - aquaculture/Aquaculture oysters,10,Animal Production And Animal Primary Products,100204,Fisheries - aquaculture
2.0.0,100205,Aquaculture prawns,Animal Production And Animal Primary Products/Fisheries - aquaculture/Aquaculture prawns,10,Animal Production And Animal Primary Products,100205,Fisheries - aquaculture
2.0.0,100206,Aquaculture rock lobster,Animal Production And Animal Primary Products/Fisheries - aquaculture/Aquaculture rock lobster,10,Animal Production And Animal Primary Products,100206,Fisheries - aquaculture
2.0.0,100207,Aquaculture tuna,Animal Production And Animal Primary Products/Fisheries - aquaculture/Aquaculture tuna,10,Animal Production And Animal Primary Products,100207,Fisheries - aquaculture
2.0.0,100299,Fisheries - aquaculture not elsewhere classified,Animal Production And Animal Primary Products/Fisheries - aquaculture/Fisheries - aquaculture not elsewhere classified,10,Animal Production And Animal Primary Products,100299,Fisheries - aquaculture
2.0.0,100301,Fisheries - recreational freshwater,Animal Production And Animal Primary Products/Fisheries - wild caught/Fisheries - recreational freshwater,10,Animal Production And Animal Primary Products,100301,Fisheries - wild caught
2.0.0,100302,Fisheries - recreational marine,Animal Production And Animal Primary Products/Fisheries - wild caught/Fisheries - recreational marine,10,Animal Production And Animal Primary Products,100302,Fisheries - wild caught
2.0.0,100303,Wild caught crustaceans (excl. rock lobster and prawns),Animal Production And Animal Primary Products/Fisheries - wild caught/Wild caught crustaceans (excl. rock lobster and prawns),10,Animal Production And Animal Primary Products,100303,Fisheries - wild caught
2.0.0,100304,Wild caught edible molluscs,Animal Production And Animal Primary Products/Fisheries - wild caught/Wild caught edible molluscs,10,Animal Production And Animal Primary Products,100304,Fisheries - wild caught
2.0.0,100305,Wild caught fin fish (excl. tuna),Animal Production And Animal Primary Products/Fisheries - wild caught/Wild caught fin fish (excl. tuna),10,Animal Production And Animal Primary Products,100305,Fisheries - wild caught
2.0.0,100306,Wild caught prawns,Animal Production And Animal Primary Products/Fisheries - wild caught/Wild caught prawns,10,Animal Production And Animal Primary Products,100306,Fisheries - wild caught
2.0.0,100307,Wild caught rock lobster,Animal Production And Animal Primary Products/Fisheries - wild caught/Wild caught rock lobster,10,Animal Production And Animal Primary Products,100307,Fisheries - wild caught
2.0.0,100308,Wild caught tuna,Animal Production And Animal Primary Products/Fisheries - wild caught/Wild caught tuna,10,Animal Production And Animal Primary Products,100308,Fisheries - wild caught
2.0.0,100399,Fisheries - wild caught not elsewhere classified,Animal Production And Animal Primary Products/Fisheries - wild caught/Fisheries - wild caught not elsewhere classified,10,Animal Production And Animal Primary Products,100399,Fisheries - wild caught
2.0.0,100401,Beef cattle,Animal Production And Animal Primary Products/Livestock raising/Beef cattle,10,Animal Production And Animal Primary Products,100401,Livestock raising
2.0.0,100402,Dairy cattle,Animal Production And Animal Primary Products/Livestock raising/Dairy cattle,10,Animal Production And Animal Primary Products,100402,Livestock raising
2.0.0,100403,Deer,Animal Production And Animal Primary Products/Livestock raising/Deer,10,Animal Production And Animal Primary Products,100403,Livestock raising
2.0.0,100404,"Game livestock (e.g. kangaroos, wallabies, camels, buffaloes)","Animal Production And Animal Primary Products/Livestock raising/Game livestock (e.g. kangaroos, wallabies, camels, buffaloes)",10,Animal Production And Animal Primary Products,100404,Livestock raising
2.0.0,100405,Goats,Animal Production And Animal Primary Products/Livestock raising/Goats,10,Animal Production And Animal Primary Products,100405,Livestock raising
2.0.0,100406,Horses,Animal Production And Animal Primary Products/Livestock raising/Horses,10,Animal Production And Animal Primary Products,100406,Livestock raising
2.0.0,100407,"Insects, Livestock raising",Animal Production And Animal Primary Products/Livestock raising/Insects,10,Animal Production And Animal Primary Products,100407,Livestock raising
2.0.0,100408,"Minor livestock (e.g. alpacas, ostriches, crocodiles, farmed rabbits)","Animal Production And Animal Primary Products/Livestock raising/Minor livestock (e.g. alpacas, ostriches, crocodiles, farmed rabbits)",10,Animal Production And Animal Primary Products,100408,Livestock raising
2.0.0,100409,Non-cattle dairy,Animal Production And Animal Primary Products/Livestock raising/Non-cattle dairy,10,Animal Production And Animal Primary Products,100409,Livestock raising
2.0.0,100410,Pigs,Animal Production And Animal Primary Products/Livestock raising/Pigs,10,Animal Production And Animal Primary Products,100410,Livestock raising
2.0.0,100411,Poultry,Animal Production And Animal Primary Products/Livestock raising/Poultry,10,Animal Production And Animal Primary Products,100411,Livestock raising
2.0.0,100412,Sheep for meat,Animal Production And Animal Primary Products/Livestock raising/Sheep for meat,10,Animal Production And Animal Primary Products,100412,Livestock raising
2.0.0,100413,Sheep for wool,Animal Production And Animal Primary Products/Livestock raising/Sheep for wool,10,Animal Production And Animal Primary Products,100413,Livestock raising
2.0.0,100499,Livestock raising not elsewhere classified,Animal Production And Animal Primary Products/Livestock raising/Livestock raising not elsewhere classified,10,Animal Production And Animal Primary Products,100499,Livestock raising
2.0.0,100501,Browse crops,"Animal Production And Animal Primary Products/Pasture, browse and fodder crops/Browse crops",10,Animal Production And Animal Primary Products,100501,"Pasture, browse and fodder crops"
2.0.0,100502,Lucerne,"Animal Production And Animal Primary Products/Pasture, browse and fodder crops/Lucerne",10,Animal Production And Animal Primary Products,100502,"Pasture, browse and fodder crops"
2.0.0,100503,Native and residual pastures,"Animal Production And Animal Primary Products/Pasture, browse and fodder crops/Native and residual pastures",10,Animal Production And Animal Primary Products,100503,"Pasture, browse and fodder crops"
2.0.0,100504,Non-cereal crops (non-cereal crops for hay/silage/green feed),"Animal Production And Animal Primary Products/Pasture, browse and fodder crops/Non-cereal crops (non-cereal crops for hay/silage/green feed)",10,Animal Production And Animal Primary Products,100504,"Pasture, browse and fodder crops"
2.0.0,100505,Sown pastures (excl. lucerne),"Animal Production And Animal Primary Products/Pasture, browse and fodder crops/Sown pastures (excl. lucerne)",10,Animal Production And Animal Primary Products,100505,"Pasture, browse and fodder crops"
2.0.0,100599,"Pasture, browse and fodder crops not elsewhere classified","Animal Production And Animal Primary Products/Pasture, browse and fodder crops/Pasture, browse and fodder crops not elsewhere classified",10,Animal Production And Animal Primary Products,100599,"Pasture, browse and fodder crops"
2.0.0,100601,Eggs,Animal Production And Animal Primary Products/Primary products from animals/Eggs,10,Animal Production And Animal Primary Products,100601,Primary products from animals
2.0.0,100602,Honey,Animal Production And Animal Primary Products/Primary products from animals/Honey,10,Animal Production And Animal Primary Products,100602,Primary products from animals
2.0.0,100603,Pearls,Animal Production And Animal Primary Products/Primary products from animals/Pearls,10,Animal Production And Animal Primary Products,100603,Primary products from animals
2.0.0,100604,Raw wool,Animal Production And Animal Primary Products/Primary products from animals/Raw wool,10,Animal Production And Animal Primary Products,100604,Primary products from animals
2.0.0,100605,Unprocessed or minimally processed fish,Animal Production And Animal Primary Products/Primary products from animals/Unprocessed or minimally processed fish,10,Animal Production And Animal Primary Products,100605,Primary products from animals
2.0.0,100606,Unprocessed or minimally processed milk,Animal Production And Animal Primary Products/Primary products from animals/Unprocessed or minimally processed milk,10,Animal Production And Animal Primary Products,100606,Primary products from animals
2.0.0,100699,Primary products from animals not elsewhere classified,Animal Production And Animal Primary Products/Primary products from animals/Primary products from animals not elsewhere classified,10,Animal Production And Animal Primary Products,100699,Primary products from animals
2.0.0,109901,Animal adaptation to climate change,Animal Production And Animal Primary Products/Other animal production and animal primary products/Animal adaptation to climate change,10,Animal Production And Animal Primary Products,109901,Other animal production and animal primary products
2.0.0,109902,Animal welfare,Animal Production And Animal Primary Products/Other animal production and animal primary products/Animal welfare,10,Animal Production And Animal Primary Products,109902,Other animal production and animal primary products
2.0.0,109903,Fish product traceability and quality assurance,Animal Production And Animal Primary Products/Other animal production and animal primary products/Fish product traceability and quality assurance,10,Animal Production And Animal Primary Products,109903,Other animal production and animal primary products
2.0.0,109904,Livestock product traceability and quality assurance,Animal Production And Animal Primary Products/Other animal production and animal primary products/Livestock product traceability and quality assurance,10,Animal Production And Animal Primary Products,109904,Other animal production and animal primary products
2.0.0,109999,Other animal production and animal primary products not elsewhere classified,Animal Production And Animal Primary Products/Other animal production and animal primary products/Other animal production and animal primary products not elsewhere classified,10,Animal Production And Animal Primary Products,109999,Other animal production and animal primary products
2.0.0,110101,Management of gaseous waste from commercial services and tourism (excl. greenhouse gases),Commercial Services And Tourism/Environmentally sustainable commercial services and tourism/Management of gaseous waste from commercial services and tourism (excl. greenhouse gases),11,Commercial Services And Tourism,110101,Environmentally sustainable commercial services and tourism
2.0.0,110102,Management of liquid waste from commercial services and tourism (excl. water),Commercial Services And Tourism/Environmentally sustainable commercial services and tourism/Management of liquid waste from commercial services and tourism (excl. water),11,Commercial Services And Tourism,110102,Environmentally sustainable commercial services and tourism
2.0.0,110103,Management of solid waste from commercial services and tourism,Commercial Services And Tourism/Environmentally sustainable commercial services and tourism/Management of solid waste from commercial services and tourism,11,Commercial Services And Tourism,110103,Environmentally sustainable commercial services and tourism
2.0.0,110104,Management of water consumption by commercial services and tourism,Commercial Services And Tourism/Environmentally sustainable commercial services and tourism/Management of water consumption by commercial services and tourism,11,Commercial Services And Tourism,110104,Environmentally sustainable commercial services and tourism
2.0.0,110199,Environmentally sustainable commercial services and tourism not elsewhere classified,Commercial Services And Tourism/Environmentally sustainable commercial services and tourism/Environmentally sustainable commercial services and tourism not elsewhere classified,11,Commercial Services And Tourism,110199,Environmentally sustainable commercial services and tourism
2.0.0,110201,Finance services,Commercial Services And Tourism/Financial services/Finance services,11,Commercial Services And Tourism,110201,Financial services
2.0.0,110202,Investment services (excl. superannuation),Commercial Services And Tourism/Financial services/Investment services (excl. superannuation),11,Commercial Services And Tourism,110202,Financial services
2.0.0,110203,Superannuation and insurance services,Commercial Services And Tourism/Financial services/Superannuation and insurance services,11,Commercial Services And Tourism,110203,Financial services
2.0.0,110299,Financial services not elsewhere classified,Commercial Services And Tourism/Financial services/Financial services not elsewhere classified,11,Commercial Services And Tourism,110299,Financial services
2.0.0,110301,Administration and business support services,"Commercial Services And Tourism/Property, business support services and trade/Administration and business support services",11,Commercial Services And Tourism,110301,"Property, business support services and trade"
2.0.0,110302,"Professional, scientific and technical services","Commercial Services And Tourism/Property, business support services and trade/Professional, scientific and technical services",11,Commercial Services And Tourism,110302,"Property, business support services and trade"
2.0.0,110303,Property services (incl. security),"Commercial Services And Tourism/Property, business support services and trade/Property services (incl. security)",11,Commercial Services And Tourism,110303,"Property, business support services and trade"
2.0.0,110304,Wholesale and retail trade,"Commercial Services And Tourism/Property, business support services and trade/Wholesale and retail trade",11,Commercial Services And Tourism,110304,"Property, business support services and trade"
2.0.0,110399,"Property, business support services and trade not elsewhere classified","Commercial Services And Tourism/Property, business support services and trade/Property, business support services and trade not elsewhere classified",11,Commercial Services And Tourism,110399,"Property, business support services and trade"
2.0.0,110401,Economic issues in tourism,Commercial Services And Tourism/Tourism services/Economic issues in tourism,11,Commercial Services And Tourism,110401,Tourism services
2.0.0,110402,Socio-cultural issues in tourism,Commercial Services And Tourism/Tourism services/Socio-cultural issues in tourism,11,Commercial Services And Tourism,110402,Tourism services
2.0.0,110403,Tourism infrastructure development,Commercial Services And Tourism/Tourism services/Tourism infrastructure development,11,Commercial Services And Tourism,110403,Tourism services
2.0.0,110499,Tourism services not elsewhere classified,Commercial Services And Tourism/Tourism services/Tourism services not elsewhere classified,11,Commercial Services And Tourism,110499,Tourism services
2.0.0,110501,Waste management services,Commercial Services And Tourism/Water and waste services/Waste management services,11,Commercial Services And Tourism,110501,Water and waste services
2.0.0,110502,Waste recycling services,Commercial Services And Tourism/Water and waste services/Waste recycling services,11,Commercial Services And Tourism,110502,Water and waste services
2.0.0,110503,Water recycling services (incl. sewage and greywater),Commercial Services And Tourism/Water and waste services/Water recycling services (incl. sewage and greywater),11,Commercial Services And Tourism,110503,Water and waste services
2.0.0,110504,Water services and utilities,Commercial Services And Tourism/Water and waste services/Water services and utilities,11,Commercial Services And Tourism,110504,Water and waste services
2.0.0,110599,Water and waste services not elsewhere classified,Commercial Services And Tourism/Water and waste services/Water and waste services not elsewhere classified,11,Commercial Services And Tourism,110599,Water and waste services
2.0.0,119901,Hospitality services,Commercial Services And Tourism/Other commercial services and tourism/Hospitality services,11,Commercial Services And Tourism,119901,Other commercial services and tourism
2.0.0,119902,Recreational services,Commercial Services And Tourism/Other commercial services and tourism/Recreational services,11,Commercial Services And Tourism,119902,Other commercial services and tourism
2.0.0,119999,Other commercial services and tourism not elsewhere classified,Commercial Services And Tourism/Other commercial services and tourism/Other commercial services and tourism not elsewhere classified,11,Commercial Services And Tourism,119999,Other commercial services and tourism
2.0.0,120101,Civil building management and services,Construction/Building management and services/Civil building management and services,12,Construction,120101,Building management and services
2.0.0,120102,Commercial building management and services,Construction/Building management and services/Commercial building management and services,12,Construction,120102,Building management and services
2.0.0,120103,Industrial building management and services,Construction/Building management and services/Industrial building management and services,12,Construction,120103,Building management and services
2.0.0,120104,Institutional building management and services,Construction/Building management and services/Institutional building management and services,12,Construction,120104,Building management and services
2.0.0,120105,Residential building management and services,Construction/Building management and services/Residential building management and services,12,Construction,120105,Building management and services
2.0.0,120199,Building management and services not elsewhere classified,Construction/Building management and services/Building management and services not elsewhere classified,12,Construction,120199,Building management and services
2.0.0,120201,Civil construction design,Construction/Construction design/Civil construction design,12,Construction,120201,Construction design
2.0.0,120202,Commercial construction design,Construction/Construction design/Commercial construction design,12,Construction,120202,Construction design
2.0.0,120203,Industrial construction design,Construction/Construction design/Industrial construction design,12,Construction,120203,Construction design
2.0.0,120204,Institutional construction design,Construction/Construction design/Institutional construction design,12,Construction,120204,Construction design
2.0.0,120205,Residential construction design,Construction/Construction design/Residential construction design,12,Construction,120205,Construction design
2.0.0,120299,Construction design not elsewhere classified,Construction/Construction design/Construction design not elsewhere classified,12,Construction,120299,Construction design
2.0.0,120301,Cement and concrete materials,Construction/Construction materials performance and processes/Cement and concrete materials,12,Construction,120301,Construction materials performance and processes
2.0.0,120302,Glass materials,Construction/Construction materials performance and processes/Glass materials,12,Construction,120302,Construction materials performance and processes
2.0.0,120303,Metals,Construction/Construction materials performance and processes/Metals,12,Construction,120303,Construction materials performance and processes
2.0.0,120304,Polymeric materials and paints,Construction/Construction materials performance and processes/Polymeric materials and paints,12,Construction,120304,Construction materials performance and processes
2.0.0,120305,"Stone, ceramics and clay materials","Construction/Construction materials performance and processes/Stone, ceramics and clay materials",12,Construction,120305,Construction materials performance and processes
2.0.0,120306,Timber materials,Construction/Construction materials performance and processes/Timber materials,12,Construction,120306,Construction materials performance and processes
2.0.0,120399,Construction materials performance and processes not elsewhere classified,Construction/Construction materials performance and processes/Construction materials performance and processes not elsewhere classified,12,Construction,120399,Construction materials performance and processes
2.0.0,120401,Civil construction planning,Construction/Construction planning/Civil construction planning,12,Construction,120401,Construction planning
2.0.0,120402,Commercial construction planning,Construction/Construction planning/Commercial construction planning,12,Construction,120402,Construction planning
2.0.0,120403,Industrial construction planning,Construction/Construction planning/Industrial construction planning,12,Construction,120403,Construction planning
2.0.0,120404,Regional planning,Construction/Construction planning/Regional planning,12,Construction,120404,Construction planning
2.0.0,120405,Residential construction planning,Construction/Construction planning/Residential construction planning,12,Construction,120405,Construction planning
2.0.0,120406,Urban planning,Construction/Construction planning/Urban planning,12,Construction,120406,Construction planning
2.0.0,120499,Construction planning not elsewhere classified,Construction/Construction planning/Construction planning not elsewhere classified,12,Construction,120499,Construction planning
2.0.0,120501,Civil construction processes,Construction/Construction processes/Civil construction processes,12,Construction,120501,Construction processes
2.0.0,120502,Commercial construction processes,Construction/Construction processes/Commercial construction processes,12,Construction,120502,Construction processes
2.0.0,120503,Industrial construction processes,Construction/Construction processes/Industrial construction processes,12,Construction,120503,Construction processes
2.0.0,120504,Institutional construction processes,Construction/Construction processes/Institutional construction processes,12,Construction,120504,Construction processes
2.0.0,120505,Residential construction processes,Construction/Construction processes/Residential construction processes,12,Construction,120505,Construction processes
2.0.0,120599,Construction processes not elsewhere classified,Construction/Construction processes/Construction processes not elsewhere classified,12,Construction,120599,Construction processes
2.0.0,120601,Management of gaseous waste from construction activities (excl. greenhouse gases),Construction/Environmentally sustainable construction activities/Management of gaseous waste from construction activities (excl. greenhouse gases),12,Construction,120601,Environmentally sustainable construction activities
2.0.0,120602,Management of liquid waste from construction activities (excl. water),Construction/Environmentally sustainable construction activities/Management of liquid waste from construction activities (excl. water),12,Construction,120602,Environmentally sustainable construction activities
2.0.0,120603,Management of solid waste from construction activities,Construction/Environmentally sustainable construction activities/Management of solid waste from construction activities,12,Construction,120603,Environmentally sustainable construction activities
2.0.0,120604,Management of water consumption by construction activities,Construction/Environmentally sustainable construction activities/Management of water consumption by construction activities,12,Construction,120604,Environmentally sustainable construction activities
2.0.0,120699,Environmentally sustainable construction activities not elsewhere classified,Construction/Environmentally sustainable construction activities/Environmentally sustainable construction activities not elsewhere classified,12,Construction,120699,Environmentally sustainable construction activities
2.0.0,129901,Adaptation to climate change in construction,Construction/Other construction/Adaptation to climate change in construction,12,Construction,129901,Other construction
2.0.0,129999,Other construction not elsewhere classified,Construction/Other construction/Other construction not elsewhere classified,12,Construction,129999,Other construction
2.0.0,130101,Design,Culture And Society/Arts/Design,13,Culture And Society,130101,Arts
2.0.0,130102,Music,Culture And Society/Arts/Music,13,Culture And Society,130102,Arts
2.0.0,130103,The creative arts,Culture And Society/Arts/The creative arts,13,Culture And Society,130103,Arts
2.0.0,130104,The performing arts,Culture And Society/Arts/The performing arts,13,Culture And Society,130104,Arts
2.0.0,130199,Arts not elsewhere classified,Culture And Society/Arts/Arts not elsewhere classified,13,Culture And Society,130199,Arts
2.0.0,130201,Communication across languages and culture,Culture And Society/Communication/Communication across languages and culture,13,Culture And Society,130201,Communication
2.0.0,130202,Languages and linguistics,Culture And Society/Communication/Languages and linguistics,13,Culture And Society,130202,Communication
2.0.0,130203,Literature,Culture And Society/Communication/Literature,13,Culture And Society,130203,Communication
2.0.0,130204,The media,Culture And Society/Communication/The media,13,Culture And Society,130204,Communication
2.0.0,130205,Visual communication,Culture And Society/Communication/Visual communication,13,Culture And Society,130205,Communication
2.0.0,130299,Communication not elsewhere classified,Culture And Society/Communication/Communication not elsewhere classified,13,Culture And Society,130299,Communication
2.0.0,130301,Bioethics,Culture And Society/Ethics/Bioethics,13,Culture And Society,130301,Ethics
2.0.0,130302,Business ethics,Culture And Society/Ethics/Business ethics,13,Culture And Society,130302,Ethics
2.0.0,130303,Environmental ethics,Culture And Society/Ethics/Environmental ethics,13,Culture And Society,130303,Ethics
2.0.0,130304,Social ethics,Culture And Society/Ethics/Social ethics,13,Culture And Society,130304,Ethics
2.0.0,130305,Technological ethics,Culture And Society/Ethics/Technological ethics,13,Culture And Society,130305,Ethics
2.0.0,130306,Workplace and organisational ethics (excl. business ethics),Culture And Society/Ethics/Workplace and organisational ethics (excl. business ethics),13,Culture And Society,130306,Ethics
2.0.0,130399,Ethics not elsewhere classified,Culture And Society/Ethics/Ethics not elsewhere classified,13,Culture And Society,130399,Ethics
2.0.0,130401,Assessment of heritage value,Culture And Society/Heritage/Assessment of heritage value,13,Culture And Society,130401,Heritage
2.0.0,130402,Conserving collections and movable cultural heritage,Culture And Society/Heritage/Conserving collections and movable cultural heritage,13,Culture And Society,130402,Heritage
2.0.0,130403,Conserving intangible cultural heritage,Culture And Society/Heritage/Conserving intangible cultural heritage,13,Culture And Society,130403,Heritage
2.0.0,130404,Conserving natural heritage,Culture And Society/Heritage/Conserving natural heritage,13,Culture And Society,130404,Heritage
2.0.0,130405,Conserving the historic environment,Culture And Society/Heritage/Conserving the historic environment,13,Culture And Society,130405,Heritage
2.0.0,130499,Heritage not elsewhere classified,Culture And Society/Heritage/Heritage not elsewhere classified,13,Culture And Society,130499,Heritage
2.0.0,130501,Religion and society,Culture And Society/Religion/Religion and society,13,Culture And Society,130501,Religion
2.0.0,130502,Religious philosophies and belief systems,Culture And Society/Religion/Religious philosophies and belief systems,13,Culture And Society,130502,Religion
2.0.0,130503,Religious rituals and traditions (excl. structures),Culture And Society/Religion/Religious rituals and traditions (excl. structures),13,Culture And Society,130503,Religion
2.0.0,130504,Religious structures,Culture And Society/Religion/Religious structures,13,Culture And Society,130504,Religion
2.0.0,130599,Religion not elsewhere classified,Culture And Society/Religion/Religion not elsewhere classified,13,Culture And Society,130599,Religion
2.0.0,130601,Exercise,"Culture And Society/Sport, exercise and recreation/Exercise",13,Culture And Society,130601,"Sport, exercise and recreation"
2.0.0,130602,Organised sports,"Culture And Society/Sport, exercise and recreation/Organised sports",13,Culture And Society,130602,"Sport, exercise and recreation"
2.0.0,130603,Recreation and leisure activities (excl. sport and exercise),"Culture And Society/Sport, exercise and recreation/Recreation and leisure activities (excl. sport and exercise)",13,Culture And Society,130603,"Sport, exercise and recreation"
2.0.0,130699,"Sport, exercise and recreation not elsewhere classified","Culture And Society/Sport, exercise and recreation/Sport, exercise and recreation not elsewhere classified",13,Culture And Society,130699,"Sport, exercise and recreation"
2.0.0,130701,Understanding Africa’s past,Culture And Society/Understanding past societies/Understanding Africa’s past,13,Culture And Society,130701,Understanding past societies
2.0.0,130702,Understanding Asia’s past,Culture And Society/Understanding past societies/Understanding Asia’s past,13,Culture And Society,130702,Understanding past societies
2.0.0,130703,Understanding Australia’s past,Culture And Society/Understanding past societies/Understanding Australia’s past,13,Culture And Society,130703,Understanding past societies
2.0.0,130704,Understanding Europe’s past,Culture And Society/Understanding past societies/Understanding Europe’s past,13,Culture And Society,130704,Understanding past societies
2.0.0,130705,Understanding New Zealand’s past,Culture And Society/Understanding past societies/Understanding New Zealand’s past,13,Culture And Society,130705,Understanding past societies
2.0.0,130706,Understanding the past of the Americas,Culture And Society/Understanding past societies/Understanding the past of the Americas,13,Culture And Society,130706,Understanding past societies
2.0.0,130799,Understanding past societies not elsewhere classified,Culture And Society/Understanding past societies/Understanding past societies not elsewhere classified,13,Culture And Society,130799,Understanding past societies
2.0.0,139999,Other culture and society not elsewhere classified,Culture And Society/Other culture and society/Other culture and society not elsewhere classified,13,Culture And Society,139999,Other culture and society
2.0.0,140101,Air,Defence/Defence/Air,14,Defence,140101,Defence
2.0.0,140102,"Command, control and communications","Defence/Defence/Command, control and communications",14,Defence,140102,Defence
2.0.0,140103,Cyber and electronic security and warfare,Defence/Defence/Cyber and electronic security and warfare,14,Defence,140103,Defence
2.0.0,140104,Emerging defence technologies,Defence/Defence/Emerging defence technologies,14,Defence,140104,Defence
2.0.0,140105,"Intelligence, surveillance and space","Defence/Defence/Intelligence, surveillance and space",14,Defence,140105,Defence
2.0.0,140106,Land,Defence/Defence/Land,14,Defence,140106,Defence
2.0.0,140107,Logistics,Defence/Defence/Logistics,14,Defence,140107,Defence
2.0.0,140108,Maritime,Defence/Defence/Maritime,14,Defence,140108,Defence
2.0.0,140109,National security,Defence/Defence/National security,14,Defence,140109,Defence
2.0.0,140110,Personnel,Defence/Defence/Personnel,14,Defence,140110,Defence
2.0.0,140199,Defence not elsewhere classified,Defence/Defence/Defence not elsewhere classified,14,Defence,140199,Defence
2.0.0,150101,International agreements on trade,Economic Framework/International trade policy/International agreements on trade,15,Economic Framework,150101,International trade policy
2.0.0,150102,Trade assistance and protection,Economic Framework/International trade policy/Trade assistance and protection,15,Economic Framework,150102,International trade policy
2.0.0,150103,Trade policy,Economic Framework/International trade policy/Trade policy,15,Economic Framework,150103,International trade policy
2.0.0,150199,International trade policy not elsewhere classified,Economic Framework/International trade policy/International trade policy not elsewhere classified,15,Economic Framework,150199,International trade policy
2.0.0,150201,Balance of payments,Economic Framework/Macroeconomics/Balance of payments,15,Economic Framework,150201,Macroeconomics
2.0.0,150202,Demography,Economic Framework/Macroeconomics/Demography,15,Economic Framework,150202,Macroeconomics
2.0.0,150203,Economic growth,Economic Framework/Macroeconomics/Economic growth,15,Economic Framework,150203,Macroeconomics
2.0.0,150204,Exchange rates,Economic Framework/Macroeconomics/Exchange rates,15,Economic Framework,150204,Macroeconomics
2.0.0,150205,Fiscal policy,Economic Framework/Macroeconomics/Fiscal policy,15,Economic Framework,150205,Macroeconomics
2.0.0,150206,Income distribution,Economic Framework/Macroeconomics/Income distribution,15,Economic Framework,150206,Macroeconomics
2.0.0,150207,Macro labour market issues,Economic Framework/Macroeconomics/Macro labour market issues,15,Economic Framework,150207,Macroeconomics
2.0.0,150208,Monetary policy,Economic Framework/Macroeconomics/Monetary policy,15,Economic Framework,150208,Macroeconomics
2.0.0,150209,Savings and investments,Economic Framework/Macroeconomics/Savings and investments,15,Economic Framework,150209,Macroeconomics
2.0.0,150210,Taxation,Economic Framework/Macroeconomics/Taxation,15,Economic Framework,150210,Macroeconomics
2.0.0,150299,Macroeconomics not elsewhere classified,Economic Framework/Macroeconomics/Macroeconomics not elsewhere classified,15,Economic Framework,150299,Macroeconomics
2.0.0,150301,Industrial relations,Economic Framework/Management and productivity/Industrial relations,15,Economic Framework,150301,Management and productivity
2.0.0,150302,Management,Economic Framework/Management and productivity/Management,15,Economic Framework,150302,Management and productivity
2.0.0,150303,Marketing,Economic Framework/Management and productivity/Marketing,15,Economic Framework,150303,Management and productivity
2.0.0,150304,Productivity (excl. public sector),Economic Framework/Management and productivity/Productivity (excl. public sector),15,Economic Framework,150304,Management and productivity
2.0.0,150305,Public sector productivity,Economic Framework/Management and productivity/Public sector productivity,15,Economic Framework,150305,Management and productivity
2.0.0,150306,Technological and organisational innovation,Economic Framework/Management and productivity/Technological and organisational innovation,15,Economic Framework,150306,Management and productivity
2.0.0,150399,Management and productivity not elsewhere classified,Economic Framework/Management and productivity/Management and productivity not elsewhere classified,15,Economic Framework,150399,Management and productivity
2.0.0,150401,Agricultural and environmental standards and calibrations,Economic Framework/Measurement standards and calibration services/Agricultural and environmental standards and calibrations,15,Economic Framework,150401,Measurement standards and calibration services
2.0.0,150402,Defence standards and calibrations,Economic Framework/Measurement standards and calibration services/Defence standards and calibrations,15,Economic Framework,150402,Measurement standards and calibration services
2.0.0,150403,Manufacturing standards and calibrations,Economic Framework/Measurement standards and calibration services/Manufacturing standards and calibrations,15,Economic Framework,150403,Measurement standards and calibration services
